# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1402559 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1402559 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1402559 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1402559 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1402559 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1402559 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1402559 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1402559 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0    32.01    0.00    0.00       0    31.79    0.00    0.00       0
           8             2     float    none       0    31.89    0.00    0.00       0    31.90    0.00    0.00       0
          16             4     float    none       0    31.73    0.00    0.00       0    31.63    0.00    0.00       0
          32             8     float    none       0    31.63    0.00    0.00       0    31.73    0.00    0.00       0
          64            16     float    none       0    31.72    0.00    0.00       0    31.64    0.00    0.00       0
         128            32     float    none       0    31.46    0.00    0.00       0    30.43    0.00    0.00       0
         256            64     float    none       0    30.78    0.01    0.01       0    30.61    0.01    0.01       0
         512           128     float    none       0    30.72    0.02    0.02       0    30.35    0.02    0.02       0
        1024           256     float    none       0    30.43    0.03    0.03       0    30.48    0.03    0.03       0
        2048           512     float    none       0    30.57    0.07    0.07       0    30.46    0.07    0.07       0
        4096          1024     float    none       0    30.56    0.13    0.13       0    30.53    0.13    0.13       0
        8192          2048     float    none       0    30.53    0.27    0.27       0    30.38    0.27    0.27       0
       16384          4096     float    none       0    30.56    0.54    0.54       0    30.45    0.54    0.54       0
       32768          8192     float    none       0    30.55    1.07    1.07       0    30.52    1.07    1.07       0
       65536         16384     float    none       0    31.22    2.10    2.10       0    31.39    2.09    2.09       0
      131072         32768     float    none       0    32.08    4.09    4.09       0    32.59    4.02    4.02       0
      262144         65536     float    none       0    34.34    7.63    7.63       0    35.46    7.39    7.39       0
      524288        131072     float    none       0    38.55   13.60   13.60       0    38.47   13.63   13.63       0
     1048576        262144     float    none       0    36.73   28.55   28.55       0    38.53   27.22   27.22       0
     2097152        524288     float    none       0    40.24   52.11   52.11       0    40.97   51.19   51.19       0
     4194304       1048576     float    none       0    53.93   77.77   77.77       0    52.38   80.08   80.08       0
     8388608       2097152     float    none       0    90.25   92.94   92.94       0    83.32  100.68  100.68       0
    16777216       4194304     float    none       0   103.81  161.62  161.62       0   104.25  160.93  160.93       0
    33554432       8388608     float    none       0   142.83  234.93  234.93       0   148.86  225.41  225.41       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 28.1722 
#
# Collective test concluded: broadcast_perf
#

