# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1399049 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1399050 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1399051 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1399052 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1399053 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1399054 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1399055 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1399056 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1423656 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1423657 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1423658 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1423659 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1423660 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1423661 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1423662 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1423663 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0     9.80    0.00    0.00       0     9.66    0.00    0.00       0
           8             2     float    none       0     9.69    0.00    0.00       0     9.53    0.00    0.00       0
          16             4     float    none       0     9.66    0.00    0.00       0    46.89    0.00    0.00       0
          32             8     float    none       0     9.59    0.00    0.00       0     9.56    0.00    0.00       0
          64            16     float    none       0     9.80    0.01    0.01       0     9.61    0.01    0.01       0
         128            32     float    none       0     9.66    0.01    0.01       0     9.59    0.01    0.01       0
         256            64     float    none       0     9.85    0.03    0.03       0     9.60    0.03    0.03       0
         512           128     float    none       0     9.65    0.05    0.05       0     9.86    0.05    0.05       0
        1024           256     float    none       0     9.93    0.10    0.10       0     9.93    0.10    0.10       0
        2048           512     float    none       0    10.41    0.20    0.20       0    10.33    0.20    0.20       0
        4096          1024     float    none       0    10.94    0.37    0.37       0    10.90    0.38    0.38       0
        8192          2048     float    none       0    15.92    0.51    0.51       0    15.76    0.52    0.52       0
       16384          4096     float    none       0    17.22    0.95    0.95       0    17.16    0.96    0.96       0
       32768          8192     float    none       0    18.38    1.78    1.78       0    18.37    1.78    1.78       0
       65536         16384     float    none       0    35.89    1.83    1.83       0    35.83    1.83    1.83       0
      131072         32768     float    none       0    53.99    2.43    2.43       0    56.61    2.32    2.32       0
      262144         65536     float    none       0    63.56    4.12    4.12       0    68.86    3.81    3.81       0
      524288        131072     float    none       0    70.19    7.47    7.47       0    71.66    7.32    7.32       0
     1048576        262144     float    none       0    78.45   13.37   13.37       0    78.87   13.29   13.29       0
     2097152        524288     float    none       0    71.30   29.41   29.41       0    71.21   29.45   29.45       0
     4194304       1048576     float    none       0    93.14   45.03   45.03       0    93.28   44.96   44.96       0
     8388608       2097152     float    none       0   134.27   62.47   62.47       0   134.43   62.40   62.40       0
    16777216       4194304     float    none       0   172.88   97.04   97.04       0   173.22   96.86   96.86       0
    33554432       8388608     float    none       0   241.37  139.02  139.02       0   241.50  138.94  138.94       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 16.905 
#
# Collective test concluded: broadcast_perf
#

