# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1118982 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1118982 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1118982 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1118982 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1118982 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1118982 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1118982 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1118982 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     5.77    0.02    0.04    N/A     5.59    0.02    0.04    N/A
         256            64     float     sum      -1     5.53    0.05    0.08    N/A     5.50    0.05    0.08    N/A
         512           128     float     sum      -1     4.63    0.11    0.19    N/A     4.63    0.11    0.19    N/A
        1024           256     float     sum      -1     5.03    0.20    0.36    N/A     5.01    0.20    0.36    N/A
        2048           512     float     sum      -1     5.18    0.40    0.69    N/A     5.17    0.40    0.69    N/A
        4096          1024     float     sum      -1     5.32    0.77    1.35    N/A     5.32    0.77    1.35    N/A
        8192          2048     float     sum      -1     5.61    1.46    2.56    N/A     5.63    1.45    2.54    N/A
       16384          4096     float     sum      -1     6.05    2.71    4.74    N/A     6.04    2.71    4.75    N/A
       32768          8192     float     sum      -1     8.52    3.84    6.73    N/A     8.44    3.88    6.79    N/A
       65536         16384     float     sum      -1     8.91    7.36   12.88    N/A     8.79    7.46   13.05    N/A
      131072         32768     float     sum      -1     9.11   14.38   25.17    N/A     9.15   14.32   25.06    N/A
      262144         65536     float     sum      -1    11.45   22.89   40.05    N/A    10.86   24.13   42.23    N/A
      524288        131072     float     sum      -1    18.57   28.23   49.40    N/A    17.06   30.73   53.77    N/A
     1048576        262144     float     sum      -1    20.55   51.02   89.28    N/A    20.52   51.09   89.41    N/A
     2097152        524288     float     sum      -1    24.29   86.34  151.09    N/A    24.44   85.79  150.13    N/A
     4194304       1048576     float     sum      -1    37.69  111.28  194.73    N/A    38.11  110.05  192.59    N/A
     8388608       2097152     float     sum      -1    65.29  128.49  224.85    N/A    65.60  127.88  223.79    N/A
    16777216       4194304     float     sum      -1   115.32  145.48  254.59    N/A   114.67  146.31  256.04    N/A
    33554432       8388608     float     sum      -1   219.28  153.02  267.78    N/A   216.18  155.22  271.63    N/A
    67108864      16777216     float     sum      -1   424.80  157.98  276.46    N/A   418.70  160.28  280.49    N/A
   134217728      33554432     float     sum      -1   832.72  161.18  282.07    N/A   821.38  163.40  285.96    N/A
   268435456      67108864     float     sum      -1  1645.10  163.17  285.55    N/A  1618.30  165.87  290.28    N/A
   536870912     134217728     float     sum      -1  3271.18  164.12  287.21    N/A  3221.74  166.64  291.62    N/A
  1073741824     268435456     float     sum      -1  6521.08  164.66  288.15    N/A  6421.63  167.21  292.61    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.031 
#
# Collective test concluded: all_reduce_perf
#

