# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1393154 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1393155 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1393156 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1393157 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1393158 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1393159 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1393160 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1393161 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1417840 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1417841 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1417842 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1417843 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1417844 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1417845 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1417846 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1417847 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.14    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
         256             4     float    none      -1    40.71    0.01    0.01       0    39.68    0.01    0.01    N/A
         512             8     float    none      -1    39.64    0.01    0.01       0    39.89    0.01    0.01    N/A
        1024            16     float    none      -1    39.50    0.03    0.02       0    39.75    0.03    0.02    N/A
        2048            32     float    none      -1    39.98    0.05    0.05       0    39.07    0.05    0.05    N/A
        4096            64     float    none      -1    39.50    0.10    0.10       0    39.20    0.10    0.10    N/A
        8192           128     float    none      -1    39.42    0.21    0.19       0    39.16    0.21    0.20    N/A
       16384           256     float    none      -1    40.04    0.41    0.38       0    39.82    0.41    0.39    N/A
       32768           512     float    none      -1    41.74    0.79    0.74       0    40.99    0.80    0.75    N/A
       65536          1024     float    none      -1    71.54    0.92    0.86       0    41.09    1.59    1.50    N/A
      131072          2048     float    none      -1    43.84    2.99    2.80       0    43.72    3.00    2.81    N/A
      262144          4096     float    none      -1    49.47    5.30    4.97       0    49.33    5.31    4.98    N/A
      524288          8192     float    none      -1    58.99    8.89    8.33       0    58.36    8.98    8.42    N/A
     1048576         16384     float    none      -1    82.10   12.77   11.97       0    81.99   12.79   11.99    N/A
     2097152         32768     float    none      -1   106.70   19.65   18.43       0   105.95   19.79   18.56    N/A
     4194304         65536     float    none      -1   126.44   33.17   31.10       0   126.62   33.12   31.05    N/A
     8388608        131072     float    none      -1   173.75   48.28   45.26       0   171.72   48.85   45.80    N/A
    16777216        262144     float    none      -1   279.81   59.96   56.21       0   277.75   60.40   56.63    N/A
    33554432        524288     float    none      -1   466.64   71.91   67.41       0   463.83   72.34   67.82    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 10.4151 
#
# Collective test concluded: alltoall_perf
#

