# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1018959 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1018959 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1018959 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1018959 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1018959 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1018959 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1018959 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1018959 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0    31.90    0.00    0.00       0    31.78    0.00    0.00       0
           8             2     float    none       0    31.93    0.00    0.00       0    31.45    0.00    0.00       0
          16             4     float    none       0    31.02    0.00    0.00       0    31.40    0.00    0.00       0
          32             8     float    none       0    31.82    0.00    0.00       0    31.32    0.00    0.00       0
          64            16     float    none       0    31.21    0.00    0.00       0    31.38    0.00    0.00       0
         128            32     float    none       0    31.20    0.00    0.00       0    31.71    0.00    0.00       0
         256            64     float    none       0    48.27    0.01    0.01       0    32.39    0.01    0.01       0
         512           128     float    none       0    33.00    0.02    0.02       0    32.47    0.02    0.02       0
        1024           256     float    none       0    32.23    0.03    0.03       0    32.23    0.03    0.03       0
        2048           512     float    none       0    32.11    0.06    0.06       0    32.31    0.06    0.06       0
        4096          1024     float    none       0    32.19    0.13    0.13       0    32.09    0.13    0.13       0
        8192          2048     float    none       0    33.31    0.25    0.25       0    32.02    0.26    0.26       0
       16384          4096     float    none       0    32.30    0.51    0.51       0    32.09    0.51    0.51       0
       32768          8192     float    none       0    32.46    1.01    1.01       0    32.07    1.02    1.02       0
       65536         16384     float    none       0    32.83    2.00    2.00       0    33.25    1.97    1.97       0
      131072         32768     float    none       0    33.90    3.87    3.87       0    33.64    3.90    3.90       0
      262144         65536     float    none       0    34.75    7.54    7.54       0    34.36    7.63    7.63       0
      524288        131072     float    none       0    36.41   14.40   14.40       0    36.69   14.29   14.29       0
     1048576        262144     float    none       0    38.46   27.27   27.27       0    38.10   27.52   27.52       0
     2097152        524288     float    none       0    41.31   50.77   50.77       0    40.75   51.46   51.46       0
     4194304       1048576     float    none       0    44.29   94.70   94.70       0    41.95   99.98   99.98       0
     8388608       2097152     float    none       0    49.14  170.71  170.71       0    48.79  171.94  171.94       0
    16777216       4194304     float    none       0    78.44  213.89  213.89       0    79.22  211.78  211.78       0
    33554432       8388608     float    none       0   127.00  264.21  264.21       0   126.98  264.25  264.25       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 35.5862 
#
# Collective test concluded: broadcast_perf
#

