# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1381581 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1381581 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1381581 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1381581 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1381581 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1381581 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1381581 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1381581 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    33.97    0.00    0.00       0    33.90    0.00    0.00       0
           8             2     float     sum      -1    34.53    0.00    0.00       0    34.58    0.00    0.00       0
          16             4     float     sum      -1    33.91    0.00    0.00       0    33.97    0.00    0.00       0
          32             8     float     sum      -1    34.26    0.00    0.00       0    33.95    0.00    0.00       0
          64            16     float     sum      -1    33.94    0.00    0.00       0    33.62    0.00    0.00       0
         128            32     float     sum      -1    33.55    0.00    0.01       0    32.66    0.00    0.01       0
         256            64     float     sum      -1    32.31    0.01    0.01       0    32.45    0.01    0.01       0
         512           128     float     sum      -1    32.73    0.02    0.03       0    32.46    0.02    0.03       0
        1024           256     float     sum      -1    32.67    0.03    0.05       0    32.29    0.03    0.06       0
        2048           512     float     sum      -1    33.11    0.06    0.11       0    32.98    0.06    0.11       0
        4096          1024     float     sum      -1    33.57    0.12    0.21       0    33.51    0.12    0.21       0
        8192          2048     float     sum      -1    34.86    0.24    0.41       0    84.00    0.10    0.17       0
       16384          4096     float     sum      -1    34.51    0.47    0.83       0    34.42    0.48    0.83       0
       32768          8192     float     sum      -1    34.91    0.94    1.64       0    34.54    0.95    1.66       0
       65536         16384     float     sum      -1    35.26    1.86    3.25       0    35.66    1.84    3.22       0
      131072         32768     float     sum      -1    35.98    3.64    6.37       0    36.13    3.63    6.35       0
      262144         65536     float     sum      -1    37.87    6.92   12.11       0    40.50    6.47   11.33       0
      524288        131072     float     sum      -1    39.96   13.12   22.96       0    37.13   14.12   24.71       0
     1048576        262144     float     sum      -1    38.48   27.25   47.69       0    38.33   27.36   47.87       0
     2097152        524288     float     sum      -1    40.62   51.63   90.35       0    40.47   51.82   90.69       0
     4194304       1048576     float     sum      -1    53.51   78.38  137.17       0    53.09   79.00  138.25       0
     8388608       2097152     float     sum      -1    82.13  102.13  178.73       0    81.42  103.02  180.29       0
    16777216       4194304     float     sum      -1   123.10  136.29  238.50       0   122.25  137.24  240.17       0
    33554432       8388608     float     sum      -1   196.79  170.51  298.39       0   197.52  169.88  297.28       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 43.3771 
#
# Collective test concluded: all_reduce_perf
#

