# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1375188 on h200-bar-196-217 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1375188 on h200-bar-196-217 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1375188 on h200-bar-196-217 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1375188 on h200-bar-196-217 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1375188 on h200-bar-196-217 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1375188 on h200-bar-196-217 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1375188 on h200-bar-196-217 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1375188 on h200-bar-196-217 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    34.08    0.00    0.00       0    34.20    0.00    0.00       0
           8             2     float     sum      -1    33.62    0.00    0.00       0    33.58    0.00    0.00       0
          16             4     float     sum      -1    33.88    0.00    0.00       0    34.01    0.00    0.00       0
          32             8     float     sum      -1    33.87    0.00    0.00       0    34.01    0.00    0.00       0
          64            16     float     sum      -1    33.89    0.00    0.00       0    33.66    0.00    0.00       0
         128            32     float     sum      -1    33.99    0.00    0.01       0    34.52    0.00    0.01       0
         256            64     float     sum      -1    34.42    0.01    0.01       0    34.20    0.01    0.01       0
         512           128     float     sum      -1    34.12    0.02    0.03       0    33.74    0.02    0.03       0
        1024           256     float     sum      -1    34.41    0.03    0.05       0    34.40    0.03    0.05       0
        2048           512     float     sum      -1    34.14    0.06    0.10       0    34.08    0.06    0.11       0
        4096          1024     float     sum      -1    35.68    0.11    0.20       0    35.05    0.12    0.20       0
        8192          2048     float     sum      -1    36.03    0.23    0.40       0    35.70    0.23    0.40       0
       16384          4096     float     sum      -1    36.18    0.45    0.79       0    35.93    0.46    0.80       0
       32768          8192     float     sum      -1    52.45    0.62    1.09       0    52.43    0.62    1.09       0
       65536         16384     float     sum      -1    37.22    1.76    3.08       0    36.72    1.78    3.12       0
      131072         32768     float     sum      -1    37.63    3.48    6.09       0    37.43    3.50    6.13       0
      262144         65536     float     sum      -1    38.42    6.82   11.94       0    40.05    6.54   11.45       0
      524288        131072     float     sum      -1    40.90   12.82   22.43       0    39.13   13.40   23.45       0
     1048576        262144     float     sum      -1    41.58   25.22   44.13       0    41.64   25.18   44.07       0
     2097152        524288     float     sum      -1    41.56   50.46   88.31       0    41.47   50.58   88.51       0
     4194304       1048576     float     sum      -1    54.23   77.35  135.36       0    53.85   77.89  136.32       0
     8388608       2097152     float     sum      -1    82.93  101.15  177.01       0    82.17  102.08  178.65       0
    16777216       4194304     float     sum      -1   124.32  134.95  236.16       0   123.57  135.78  237.61       0
    33554432       8388608     float     sum      -1   198.46  169.07  295.88       0   199.30  168.36  294.64       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 42.7029 
#
# Collective test concluded: all_reduce_perf
#

