# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1420696 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1420696 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1420696 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1420696 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1420696 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1420696 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1420696 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1420696 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0    32.45    0.00    0.00       0    31.90    0.00    0.00       0
           8             2     float    none       0    32.36    0.00    0.00       0    31.84    0.00    0.00       0
          16             4     float    none       0    31.71    0.00    0.00       0    31.97    0.00    0.00       0
          32             8     float    none       0    31.95    0.00    0.00       0    32.01    0.00    0.00       0
          64            16     float    none       0    31.88    0.00    0.00       0    31.59    0.00    0.00       0
         128            32     float    none       0    31.83    0.00    0.00       0    30.58    0.00    0.00       0
         256            64     float    none       0    30.66    0.01    0.01       0    30.57    0.01    0.01       0
         512           128     float    none       0    30.85    0.02    0.02       0    30.44    0.02    0.02       0
        1024           256     float    none       0    30.55    0.03    0.03       0    30.36    0.03    0.03       0
        2048           512     float    none       0    30.32    0.07    0.07       0    30.57    0.07    0.07       0
        4096          1024     float    none       0    30.63    0.13    0.13       0    30.55    0.13    0.13       0
        8192          2048     float    none       0    30.87    0.27    0.27       0    30.79    0.27    0.27       0
       16384          4096     float    none       0    30.53    0.54    0.54       0    32.51    0.50    0.50       0
       32768          8192     float    none       0    30.87    1.06    1.06       0    30.81    1.06    1.06       0
       65536         16384     float    none       0    31.25    2.10    2.10       0    31.78    2.06    2.06       0
      131072         32768     float    none       0    32.13    4.08    4.08       0    31.85    4.12    4.12       0
      262144         65536     float    none       0    32.69    8.02    8.02       0    32.77    8.00    8.00       0
      524288        131072     float    none       0    34.32   15.28   15.28       0    34.32   15.28   15.28       0
     1048576        262144     float    none       0    35.89   29.21   29.21       0    35.79   29.30   29.30       0
     2097152        524288     float    none       0    37.31   56.21   56.21       0    37.24   56.31   56.31       0
     4194304       1048576     float    none       0    38.14  109.96  109.96       0    38.05  110.22  110.22       0
     8388608       2097152     float    none       0    42.85  195.76  195.76       0    42.81  195.93  195.93       0
    16777216       4194304     float    none       0    72.37  231.81  231.81       0    71.94  233.21  233.21       0
    33554432       8388608     float    none       0   119.95  279.73  279.73       0   119.67  280.40  280.40       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 38.9834 
#
# Collective test concluded: broadcast_perf
#

