# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1414629 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1414629 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1414629 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1414629 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1414629 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1414629 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1414629 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1414629 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.74    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.75    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.74    0.00    0.00    N/A
         128             4     float    none      -1    48.52    0.00    0.00       0    48.54    0.00    0.00    N/A
         256             8     float    none      -1    48.29    0.01    0.00       0    47.94    0.01    0.00    N/A
         512            16     float    none      -1    48.05    0.01    0.01       0    47.95    0.01    0.01    N/A
        1024            32     float    none      -1    48.65    0.02    0.02       0    47.63    0.02    0.02    N/A
        2048            64     float    none      -1    48.34    0.04    0.04       0    47.81    0.04    0.04    N/A
        4096           128     float    none      -1    48.13    0.09    0.07       0    47.24    0.09    0.08    N/A
        8192           256     float    none      -1    46.40    0.18    0.15       0    45.87    0.18    0.16    N/A
       16384           512     float    none      -1    46.45    0.35    0.31       0    45.66    0.36    0.31    N/A
       32768          1024     float    none      -1    45.86    0.71    0.63       0    45.49    0.72    0.63    N/A
       65536          2048     float    none      -1    45.98    1.43    1.25       0    45.97    1.43    1.25    N/A
      131072          4096     float    none      -1    46.57    2.81    2.46       0    47.48    2.76    2.42    N/A
      262144          8192     float    none      -1    47.83    5.48    4.80       0    46.28    5.66    4.96    N/A
      524288         16384     float    none      -1    47.34   11.08    9.69       0    48.69   10.77    9.42    N/A
     1048576         32768     float    none      -1    53.33   19.66   17.20       0    50.16   20.90   18.29    N/A
     2097152         65536     float    none      -1    53.83   38.96   34.09       0    53.33   39.32   34.41    N/A
     4194304        131072     float    none      -1    56.58   74.13   64.86       0    55.98   74.93   65.56    N/A
     8388608        262144     float    none      -1    59.20  141.71  124.00       0    55.03  152.43  133.37    N/A
    16777216        524288     float    none      -1    73.08  229.57  200.87       0    70.65  237.47  207.79    N/A
    33554432       1048576     float    none      -1   124.78  268.91  235.29       0   125.14  268.15  234.63    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.3559 
#
# Collective test concluded: alltoall_perf
#

