# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1368818 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1368818 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1368818 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1368818 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1368818 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1368818 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1368818 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1368818 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    33.70    0.00    0.00       0    33.48    0.00    0.00       0
           8             2     float     sum      -1    33.39    0.00    0.00       0    33.46    0.00    0.00       0
          16             4     float     sum      -1    33.51    0.00    0.00       0    33.47    0.00    0.00       0
          32             8     float     sum      -1    35.25    0.00    0.00       0    33.53    0.00    0.00       0
          64            16     float     sum      -1    33.49    0.00    0.00       0    33.38    0.00    0.00       0
         128            32     float     sum      -1    33.14    0.00    0.01       0    32.12    0.00    0.01       0
         256            64     float     sum      -1    31.93    0.01    0.01       0    32.38    0.01    0.01       0
         512           128     float     sum      -1    32.18    0.02    0.03       0    32.14    0.02    0.03       0
        1024           256     float     sum      -1    32.21    0.03    0.06       0    31.99    0.03    0.06       0
        2048           512     float     sum      -1    32.66    0.06    0.11       0    32.60    0.06    0.11       0
        4096          1024     float     sum      -1    33.22    0.12    0.22       0    33.41    0.12    0.21       0
        8192          2048     float     sum      -1    33.65    0.24    0.43       0    33.51    0.24    0.43       0
       16384          4096     float     sum      -1    34.01    0.48    0.84       0    33.97    0.48    0.84       0
       32768          8192     float     sum      -1    33.98    0.96    1.69       0    34.21    0.96    1.68       0
       65536         16384     float     sum      -1    34.49    1.90    3.33       0    34.74    1.89    3.30       0
      131072         32768     float     sum      -1    35.24    3.72    6.51       0    34.83    3.76    6.59       0
      262144         65536     float     sum      -1    35.64    7.35   12.87       0    35.47    7.39   12.93       0
      524288        131072     float     sum      -1    36.06   14.54   25.44       0    36.25   14.46   25.31       0
     1048576        262144     float     sum      -1    38.29   27.39   47.92       0    38.28   27.40   47.94       0
     2097152        524288     float     sum      -1    38.47   54.51   95.40       0    38.38   54.64   95.63       0
     4194304       1048576     float     sum      -1    51.13   82.03  143.55       0    49.87   84.11  147.19       0
     8388608       2097152     float     sum      -1    77.78  107.84  188.73       0    76.66  109.42  191.49       0
    16777216       4194304     float     sum      -1   118.08  142.08  248.65       0   115.16  145.69  254.96       0
    33554432       8388608     float     sum      -1   209.40  160.24  280.42       0   209.85  159.89  279.82       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 44.2657 
#
# Collective test concluded: all_reduce_perf
#

