# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1356851 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1356851 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1356851 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1356851 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1356851 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1356851 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1356851 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1356851 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    40.53    0.00    0.00       0    40.21    0.00    0.00       0
           8             2     float     sum      -1    40.21    0.00    0.00       0    40.00    0.00    0.00       0
          16             4     float     sum      -1    40.09    0.00    0.00       0    39.87    0.00    0.00       0
          32             8     float     sum      -1    40.46    0.00    0.00       0    40.25    0.00    0.00       0
          64            16     float     sum      -1    40.40    0.00    0.00       0    40.09    0.00    0.00       0
         128            32     float     sum      -1    39.80    0.00    0.01       0    38.46    0.00    0.01       0
         256            64     float     sum      -1    38.48    0.01    0.01       0    38.39    0.01    0.01       0
         512           128     float     sum      -1    38.76    0.01    0.02       0    38.36    0.01    0.02       0
        1024           256     float     sum      -1    38.43    0.03    0.05       0    38.46    0.03    0.05       0
        2048           512     float     sum      -1    38.84    0.05    0.09       0    41.14    0.05    0.09       0
        4096          1024     float     sum      -1    39.73    0.10    0.18       0    39.23    0.10    0.18       0
        8192          2048     float     sum      -1    39.94    0.21    0.36       0    39.61    0.21    0.36       0
       16384          4096     float     sum      -1    40.25    0.41    0.71       0    40.48    0.40    0.71       0
       32768          8192     float     sum      -1    40.28    0.81    1.42       0    40.43    0.81    1.42       0
       65536         16384     float     sum      -1    41.24    1.59    2.78       0    41.47    1.58    2.77       0
      131072         32768     float     sum      -1    41.19    3.18    5.57       0    36.44    3.60    6.29       0
      262144         65536     float     sum      -1    36.58    7.17   12.54       0    36.62    7.16   12.53       0
      524288        131072     float     sum      -1    37.89   13.84   24.21       0    38.87   13.49   23.61       0
     1048576        262144     float     sum      -1    39.43   26.59   46.54       0    38.40   27.31   47.79       0
     2097152        524288     float     sum      -1    40.50   51.78   90.62       0    40.47   51.82   90.69       0
     4194304       1048576     float     sum      -1    53.59   78.27  136.97       0    53.14   78.93  138.12       0
     8388608       2097152     float     sum      -1    82.55  101.62  177.84       0    81.60  102.81  179.91       0
    16777216       4194304     float     sum      -1   123.53  135.82  237.68       0   203.52   82.44  144.26       0
    33554432       8388608     float     sum      -1   197.31  170.06  297.60       0   197.42  169.96  297.44       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 41.2806 
#
# Collective test concluded: all_reduce_perf
#

