# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1395650 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1395650 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1395650 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1395650 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1395650 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1395650 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1395650 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1395650 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0    32.38    0.00    0.00       0    31.90    0.00    0.00       0
           8             2     float    none       0    32.00    0.00    0.00       0    31.95    0.00    0.00       0
          16             4     float    none       0    31.83    0.00    0.00       0    31.86    0.00    0.00       0
          32             8     float    none       0    31.93    0.00    0.00       0    31.90    0.00    0.00       0
          64            16     float    none       0    31.92    0.00    0.00       0    31.67    0.00    0.00       0
         128            32     float    none       0    31.33    0.00    0.00       0    30.60    0.00    0.00       0
         256            64     float    none       0    30.76    0.01    0.01       0    30.42    0.01    0.01       0
         512           128     float    none       0    30.58    0.02    0.02       0    30.61    0.02    0.02       0
        1024           256     float    none       0    30.53    0.03    0.03       0    30.31    0.03    0.03       0
        2048           512     float    none       0    30.53    0.07    0.07       0    30.50    0.07    0.07       0
        4096          1024     float    none       0    30.61    0.13    0.13       0    30.32    0.14    0.14       0
        8192          2048     float    none       0    30.54    0.27    0.27       0    30.72    0.27    0.27       0
       16384          4096     float    none       0    30.42    0.54    0.54       0    30.74    0.53    0.53       0
       32768          8192     float    none       0    30.68    1.07    1.07       0    30.56    1.07    1.07       0
       65536         16384     float    none       0    30.96    2.12    2.12       0    31.32    2.09    2.09       0
      131072         32768     float    none       0    31.77    4.13    4.13       0    31.65    4.14    4.14       0
      262144         65536     float    none       0    32.76    8.00    8.00       0    32.46    8.08    8.08       0
      524288        131072     float    none       0    34.24   15.31   15.31       0    34.32   15.27   15.27       0
     1048576        262144     float    none       0    35.97   29.16   29.16       0    35.85   29.25   29.25       0
     2097152        524288     float    none       0    37.31   56.21   56.21       0    37.38   56.10   56.10       0
     4194304       1048576     float    none       0    38.31  109.48  109.48       0    38.02  110.31  110.31       0
     8388608       2097152     float    none       0    43.13  194.48  194.48       0    43.11  194.58  194.58       0
    16777216       4194304     float    none       0    72.21  232.33  232.33       0    72.99  229.87  229.87       0
    33554432       8388608     float    none       0   120.67  278.07  278.07       0   120.40  278.70  278.70       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 38.7909 
#
# Collective test concluded: broadcast_perf
#

