# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1865431 on h200-bar-196-183 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1865432 on h200-bar-196-183 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1865433 on h200-bar-196-183 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1865434 on h200-bar-196-183 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1865435 on h200-bar-196-183 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1865436 on h200-bar-196-183 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1865437 on h200-bar-196-183 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1865438 on h200-bar-196-183 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 3516347 on h200-bar-196-185 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 3516348 on h200-bar-196-185 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 3516349 on h200-bar-196-185 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 3516350 on h200-bar-196-185 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 3516351 on h200-bar-196-185 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 3516352 on h200-bar-196-185 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 3516353 on h200-bar-196-185 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 3516354 on h200-bar-196-185 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1    40.07    0.00    0.01    N/A    40.14    0.00    0.01    N/A
         256            64     float     sum      -1    46.13    0.01    0.01    N/A    43.53    0.01    0.01    N/A
         512           128     float     sum      -1    43.70    0.01    0.02    N/A    45.04    0.01    0.02    N/A
        1024           256     float     sum      -1    44.16    0.02    0.04    N/A    45.07    0.02    0.04    N/A
        2048           512     float     sum      -1    44.45    0.05    0.09    N/A    44.37    0.05    0.09    N/A
        4096          1024     float     sum      -1    45.97    0.09    0.17    N/A    44.44    0.09    0.17    N/A
        8192          2048     float     sum      -1    45.07    0.18    0.34    N/A    45.03    0.18    0.34    N/A
       16384          4096     float     sum      -1    46.39    0.35    0.66    N/A    46.02    0.36    0.67    N/A
       32768          8192     float     sum      -1    48.69    0.67    1.26    N/A    48.53    0.68    1.27    N/A
       65536         16384     float     sum      -1    53.08    1.23    2.32    N/A    52.87    1.24    2.32    N/A
      131072         32768     float     sum      -1    59.93    2.19    4.10    N/A    59.93    2.19    4.10    N/A
      262144         65536     float     sum      -1    60.98    4.30    8.06    N/A    60.60    4.33    8.11    N/A
      524288        131072     float     sum      -1    61.87    8.47   15.89    N/A    61.26    8.56   16.05    N/A
     1048576        262144     float     sum      -1   104.75   10.01   18.77    N/A   104.41   10.04   18.83    N/A
     2097152        524288     float     sum      -1   145.03   14.46   27.11    N/A   145.02   14.46   27.12    N/A
     4194304       1048576     float     sum      -1   157.17   26.69   50.04    N/A   157.14   26.69   50.05    N/A
     8388608       2097152     float     sum      -1   185.24   45.29   84.91    N/A   184.85   45.38   85.09    N/A
    16777216       4194304     float     sum      -1   256.58   65.39  122.60    N/A   254.90   65.82  123.41    N/A
    33554432       8388608     float     sum      -1   324.92  103.27  193.63    N/A   328.33  102.20  191.62    N/A
    67108864      16777216     float     sum      -1   518.92  129.32  242.48    N/A   518.99  129.31  242.45    N/A
   134217728      33554432     float     sum      -1   983.37  136.49  255.91    N/A   994.29  134.99  253.10    N/A
   268435456      67108864     float     sum      -1  1668.95  160.84  301.58    N/A  1685.40  159.27  298.63    N/A
   536870912     134217728     float     sum      -1  2992.48  179.41  336.39    N/A  3012.77  178.20  334.12    N/A
  1073741824     268435456     float     sum      -1  5950.42  180.45  338.34    N/A  5945.50  180.60  338.62    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 83.3536 
#
# Collective test concluded: all_reduce_perf
#

