# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1118574 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1118574 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1118574 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1118574 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1118574 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1118574 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1118574 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1118574 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     6.26    0.02    0.04    N/A     6.04    0.02    0.04    N/A
         256            64     float     sum      -1     5.95    0.04    0.08    N/A     5.80    0.04    0.08    N/A
         512           128     float     sum      -1     4.68    0.11    0.19    N/A     4.63    0.11    0.19    N/A
        1024           256     float     sum      -1     5.08    0.20    0.35    N/A     5.02    0.20    0.36    N/A
        2048           512     float     sum      -1     5.19    0.39    0.69    N/A     5.17    0.40    0.69    N/A
        4096          1024     float     sum      -1     5.34    0.77    1.34    N/A     5.33    0.77    1.34    N/A
        8192          2048     float     sum      -1     5.69    1.44    2.52    N/A     5.69    1.44    2.52    N/A
       16384          4096     float     sum      -1     6.05    2.71    4.74    N/A     6.02    2.72    4.76    N/A
       32768          8192     float     sum      -1     8.56    3.83    6.70    N/A     8.44    3.88    6.79    N/A
       65536         16384     float     sum      -1     8.85    7.40   12.95    N/A     8.80    7.44   13.03    N/A
      131072         32768     float     sum      -1     9.13   14.36   25.12    N/A     9.15   14.32   25.06    N/A
      262144         65536     float     sum      -1    11.46   22.88   40.04    N/A    10.88   24.09   42.16    N/A
      524288        131072     float     sum      -1    18.56   28.25   49.44    N/A    17.07   30.72   53.76    N/A
     1048576        262144     float     sum      -1    20.54   51.04   89.32    N/A    20.52   51.11   89.45    N/A
     2097152        524288     float     sum      -1    24.29   86.33  151.08    N/A    24.48   85.66  149.90    N/A
     4194304       1048576     float     sum      -1    37.66  111.36  194.88    N/A    38.14  109.96  192.44    N/A
     8388608       2097152     float     sum      -1    65.25  128.57  224.99    N/A    65.61  127.86  223.76    N/A
    16777216       4194304     float     sum      -1   115.39  145.39  254.43    N/A   114.83  146.10  255.68    N/A
    33554432       8388608     float     sum      -1   219.02  153.20  268.10    N/A   216.35  155.10  271.42    N/A
    67108864      16777216     float     sum      -1   424.92  157.93  276.38    N/A   418.88  160.21  280.37    N/A
   134217728      33554432     float     sum      -1   830.55  161.60  282.80    N/A   819.23  163.83  286.71    N/A
   268435456      67108864     float     sum      -1  1643.05  163.38  285.91    N/A  1622.38  165.46  289.55    N/A
   536870912     134217728     float     sum      -1  3273.48  164.01  287.01    N/A  3225.71  166.43  291.26    N/A
  1073741824     268435456     float     sum      -1  6529.54  164.44  287.78    N/A  6425.41  167.11  292.44    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.014 
#
# Collective test concluded: all_reduce_perf
#

