# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_gather_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1416432 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1416432 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1416432 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1416432 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1416432 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1416432 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1416432 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1416432 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.71    0.00    0.00       0     0.72    0.00    0.00       0
           0             0     float    none      -1     0.71    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.78    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.72    0.00    0.00       0     0.74    0.00    0.00       0
           0             0     float    none      -1     0.71    0.00    0.00       0     0.72    0.00    0.00       0
         128             4     float    none      -1    34.28    0.00    0.00       0    33.91    0.00    0.00       0
         256             8     float    none      -1    33.93    0.01    0.01       0    33.92    0.01    0.01       0
         512            16     float    none      -1    33.82    0.02    0.01       0    33.67    0.02    0.01       0
        1024            32     float    none      -1    33.96    0.03    0.03       0    33.88    0.03    0.03       0
        2048            64     float    none      -1    33.86    0.06    0.05       0    33.82    0.06    0.05       0
        4096           128     float    none      -1    33.78    0.12    0.11       0    33.65    0.12    0.11       0
        8192           256     float    none      -1    33.27    0.25    0.22       0    32.27    0.25    0.22       0
       16384           512     float    none      -1    33.33    0.49    0.43       0    33.12    0.49    0.43       0
       32768          1024     float    none      -1    33.57    0.98    0.85       0    33.63    0.97    0.85       0
       65536          2048     float    none      -1    35.57    1.84    1.61       0    35.50    1.85    1.62       0
      131072          4096     float    none      -1    36.41    3.60    3.15       0    36.92    3.55    3.11       0
      262144          8192     float    none      -1    36.73    7.14    6.25       0    37.14    7.06    6.18       0
      524288         16384     float    none      -1    38.72   13.54   11.85       0    38.59   13.59   11.89       0
     1048576         32768     float    none      -1    40.00   26.22   22.94       0    39.65   26.45   23.14       0
     2097152         65536     float    none      -1    39.74   52.77   46.18       0    40.85   51.34   44.92       0
     4194304        131072     float    none      -1    39.14  107.17   93.77       0    42.72   98.19   85.92       0
     8388608        262144     float    none      -1    43.58  192.48  168.42       0    42.71  196.43  171.88       0
    16777216        524288     float    none      -1    65.87  254.72  222.88       0    64.75  259.09  226.71       0
    33554432       1048576     float    none      -1   121.70  275.73  241.26       0   118.23  283.82  248.34       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 34.2796 
#
# Collective test concluded: all_gather_perf
#

