# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1860478 on h200-bar-196-183 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1860479 on h200-bar-196-183 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1860480 on h200-bar-196-183 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1860481 on h200-bar-196-183 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1860482 on h200-bar-196-183 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1860483 on h200-bar-196-183 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1860484 on h200-bar-196-183 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1860485 on h200-bar-196-183 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 3511398 on h200-bar-196-185 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 3511399 on h200-bar-196-185 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 3511400 on h200-bar-196-185 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 3511401 on h200-bar-196-185 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 3511402 on h200-bar-196-185 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 3511403 on h200-bar-196-185 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 3511404 on h200-bar-196-185 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 3511405 on h200-bar-196-185 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1    23.70    0.01    0.01    N/A    23.59    0.01    0.01    N/A
         256            64     float     sum      -1    24.83    0.01    0.02    N/A    23.94    0.01    0.02    N/A
         512           128     float     sum      -1    24.48    0.02    0.04    N/A    24.24    0.02    0.04    N/A
        1024           256     float     sum      -1    24.81    0.04    0.08    N/A    24.85    0.04    0.08    N/A
        2048           512     float     sum      -1    25.98    0.08    0.15    N/A    25.98    0.08    0.15    N/A
        4096          1024     float     sum      -1    27.88    0.15    0.28    N/A    27.85    0.15    0.28    N/A
        8192          2048     float     sum      -1    30.07    0.27    0.51    N/A    29.93    0.27    0.51    N/A
       16384          4096     float     sum      -1    31.11    0.53    0.99    N/A    30.82    0.53    1.00    N/A
       32768          8192     float     sum      -1    31.00    1.06    1.98    N/A    30.82    1.06    1.99    N/A
       65536         16384     float     sum      -1    31.09    2.11    3.95    N/A    30.93    2.12    3.97    N/A
      131072         32768     float     sum      -1    35.95    3.65    6.84    N/A    35.73    3.67    6.88    N/A
      262144         65536     float     sum      -1    45.09    5.81   10.90    N/A    44.64    5.87   11.01    N/A
      524288        131072     float     sum      -1    52.62    9.96   18.68    N/A    52.56    9.98   18.70    N/A
     1048576        262144     float     sum      -1    62.31   16.83   31.55    N/A    62.44   16.79   31.49    N/A
     2097152        524288     float     sum      -1    67.63   31.01   58.14    N/A    67.30   31.16   58.42    N/A
     4194304       1048576     float     sum      -1    76.60   54.76  102.67    N/A    76.58   54.77  102.70    N/A
     8388608       2097152     float     sum      -1    95.88   87.49  164.05    N/A    95.92   87.46  163.98    N/A
    16777216       4194304     float     sum      -1   134.41  124.82  234.05    N/A   134.16  125.06  234.48    N/A
    33554432       8388608     float     sum      -1   221.28  151.64  284.32    N/A   223.89  149.87  281.01    N/A
    67108864      16777216     float     sum      -1   357.78  187.57  351.69    N/A   359.52  186.66  350.00    N/A
   134217728      33554432     float     sum      -1   618.03  217.17  407.19    N/A   615.91  217.92  408.59    N/A
   268435456      67108864     float     sum      -1  1137.56  235.97  442.45    N/A  1141.02  235.26  441.11    N/A
   536870912     134217728     float     sum      -1  2179.93  246.28  461.77    N/A  2183.43  245.88  461.03    N/A
  1073741824     268435456     float     sum      -1  4260.28  252.04  472.57    N/A  4265.93  251.70  471.94    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 127.173 
#
# Collective test concluded: all_reduce_perf
#

