# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1379364 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1379365 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1379366 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1379367 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1379368 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1379369 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1379370 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1379371 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1404216 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1404217 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1404218 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1404219 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1404220 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1404221 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1404222 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1404223 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.14    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.14    0.00    0.00    N/A
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00    N/A
         256             4     float    none      -1    40.19    0.01    0.01       0    40.29    0.01    0.01    N/A
         512             8     float    none      -1    39.55    0.01    0.01       0    39.29    0.01    0.01    N/A
        1024            16     float    none      -1    39.41    0.03    0.02       0    39.21    0.03    0.02    N/A
        2048            32     float    none      -1    39.71    0.05    0.05       0    39.38    0.05    0.05    N/A
        4096            64     float    none      -1    39.24    0.10    0.10       0    39.22    0.10    0.10    N/A
        8192           128     float    none      -1    39.35    0.21    0.20       0    39.84    0.21    0.19    N/A
       16384           256     float    none      -1    39.97    0.41    0.38       0    39.86    0.41    0.39    N/A
       32768           512     float    none      -1    41.38    0.79    0.74       0    42.07    0.78    0.73    N/A
       65536          1024     float    none      -1    41.08    1.60    1.50       0    40.94    1.60    1.50    N/A
      131072          2048     float    none      -1    43.70    3.00    2.81       0    43.84    2.99    2.80    N/A
      262144          4096     float    none      -1    49.76    5.27    4.94       0    49.88    5.26    4.93    N/A
      524288          8192     float    none      -1    58.61    8.95    8.39       0    58.55    8.95    8.39    N/A
     1048576         16384     float    none      -1    82.35   12.73   11.94       0    81.98   12.79   11.99    N/A
     2097152         32768     float    none      -1   106.17   19.75   18.52       0   105.45   19.89   18.64    N/A
     4194304         65536     float    none      -1   126.41   33.18   31.11       0   125.87   33.32   31.24    N/A
     8388608        131072     float    none      -1   174.76   48.00   45.00       0   171.56   48.90   45.84    N/A
    16777216        262144     float    none      -1   280.05   59.91   56.16       0   279.28   60.07   56.32    N/A
    33554432        524288     float    none      -1   466.36   71.95   67.45       0   464.49   72.24   67.72    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 10.4209 
#
# Collective test concluded: alltoall_perf
#

