# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1400918 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1400919 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1400920 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1400921 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1400922 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1400923 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1400924 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1400925 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1425512 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1425513 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1425514 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1425515 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1425516 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1425517 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1425518 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1425519 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0     9.73    0.00    0.00       0     9.52    0.00    0.00       0
           8             2     float    none       0     9.45    0.00    0.00       0     9.51    0.00    0.00       0
          16             4     float    none       0     9.51    0.00    0.00       0     9.51    0.00    0.00       0
          32             8     float    none       0     9.50    0.00    0.00       0     9.48    0.00    0.00       0
          64            16     float    none       0     9.52    0.01    0.01       0     9.51    0.01    0.01       0
         128            32     float    none       0     9.53    0.01    0.01       0     9.52    0.01    0.01       0
         256            64     float    none       0     9.56    0.03    0.03       0     9.55    0.03    0.03       0
         512           128     float    none       0     9.58    0.05    0.05       0     9.56    0.05    0.05       0
        1024           256     float    none       0     9.99    0.10    0.10       0     9.91    0.10    0.10       0
        2048           512     float    none       0    10.38    0.20    0.20       0    23.21    0.09    0.09       0
        4096          1024     float    none       0    11.16    0.37    0.37       0    10.91    0.38    0.38       0
        8192          2048     float    none       0    15.95    0.51    0.51       0    15.76    0.52    0.52       0
       16384          4096     float    none       0    17.48    0.94    0.94       0    17.22    0.95    0.95       0
       32768          8192     float    none       0    18.40    1.78    1.78       0    18.31    1.79    1.79       0
       65536         16384     float    none       0    36.09    1.82    1.82       0    36.10    1.82    1.82       0
      131072         32768     float    none       0    53.76    2.44    2.44       0    56.32    2.33    2.33       0
      262144         65536     float    none       0    63.41    4.13    4.13       0    69.01    3.80    3.80       0
      524288        131072     float    none       0    70.51    7.44    7.44       0    71.77    7.31    7.31       0
     1048576        262144     float    none       0    78.08   13.43   13.43       0    79.47   13.19   13.19       0
     2097152        524288     float    none       0    71.45   29.35   29.35       0    71.46   29.35   29.35       0
     4194304       1048576     float    none       0    93.56   44.83   44.83       0    93.55   44.83   44.83       0
     8388608       2097152     float    none       0   134.41   62.41   62.41       0   134.17   62.52   62.52       0
    16777216       4194304     float    none       0   173.53   96.68   96.68       0   173.34   96.79   96.79       0
    33554432       8388608     float    none       0   241.52  138.93  138.93       0   241.46  138.96  138.96       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 16.8812 
#
# Collective test concluded: broadcast_perf
#

