# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: reduce_scatter_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1437625 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1437626 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1437627 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1437628 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1437629 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1437630 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1437631 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1437632 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1461774 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1461775 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1461776 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1461777 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1461778 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1461779 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1461780 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1461781 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float     sum      -1     0.14    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float     sum      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float     sum      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float     sum      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float     sum      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float     sum      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
         256             4     float     sum      -1    41.65    0.01    0.01       0    41.62    0.01    0.01       0
         512             8     float     sum      -1    41.78    0.01    0.01       0    41.77    0.01    0.01       0
        1024            16     float     sum      -1    42.18    0.02    0.02       0    41.83    0.02    0.02       0
        2048            32     float     sum      -1    42.05    0.05    0.05       0    41.78    0.05    0.05       0
        4096            64     float     sum      -1    41.88    0.10    0.09       0    41.68    0.10    0.09       0
        8192           128     float     sum      -1    42.28    0.19    0.18       0    42.02    0.19    0.18       0
       16384           256     float     sum      -1    43.03    0.38    0.36       0    42.74    0.38    0.36       0
       32768           512     float     sum      -1    44.09    0.74    0.70       0    43.81    0.75    0.70       0
       65536          1024     float     sum      -1    47.03    1.39    1.31       0    47.17    1.39    1.30       0
      131072          2048     float     sum      -1    49.56    2.64    2.48       0    49.51    2.65    2.48       0
      262144          4096     float     sum      -1    51.61    5.08    4.76       0    51.68    5.07    4.76       0
      524288          8192     float     sum      -1    53.24    9.85    9.23       0    53.06    9.88    9.26       0
     1048576         16384     float     sum      -1    67.50   15.53   14.56       0    65.24   16.07   15.07       0
     2097152         32768     float     sum      -1   169.90   12.34   11.57       0   169.83   12.35   11.58       0
     4194304         65536     float     sum      -1   175.77   23.86   22.37       0   174.67   24.01   22.51       0
     8388608        131072     float     sum      -1   187.42   44.76   41.96       0   186.16   45.06   42.24       0
    16777216        262144     float     sum      -1   224.19   74.83   70.16       0   223.71   75.00   70.31       0
    33554432        524288     float     sum      -1   273.08  122.87  115.19       0   271.42  123.62  115.90       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 12.3301 
#
# Collective test concluded: reduce_scatter_perf
#

