# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_gather_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1432345 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1432346 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1432347 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1432348 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1432349 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1432350 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1432351 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1432352 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1456563 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1456564 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1456565 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1456566 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1456567 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1456568 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1456569 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1456570 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.14    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float    none      -1     0.13    0.00    0.00       0     0.17    0.00    0.00       0
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float    none      -1     0.13    0.00    0.00       0     0.13    0.00    0.00       0
         256             4     float    none      -1    42.08    0.01    0.01       0    42.00    0.01    0.01       0
         512             8     float    none      -1    42.02    0.01    0.01       0    42.01    0.01    0.01       0
        1024            16     float    none      -1    42.19    0.02    0.02       0    42.48    0.02    0.02       0
        2048            32     float    none      -1    42.15    0.05    0.05       0    42.27    0.05    0.05       0
        4096            64     float    none      -1    42.12    0.10    0.09       0    42.14    0.10    0.09       0
        8192           128     float    none      -1    42.65    0.19    0.18       0    42.30    0.19    0.18       0
       16384           256     float    none      -1    43.08    0.38    0.36       0    43.03    0.38    0.36       0
       32768           512     float    none      -1    44.25    0.74    0.69       0    44.40    0.74    0.69       0
       65536          1024     float    none      -1    47.05    1.39    1.31       0    46.87    1.40    1.31       0
      131072          2048     float    none      -1    49.63    2.64    2.48       0    49.28    2.66    2.49       0
      262144          4096     float    none      -1    51.98    5.04    4.73       0    51.52    5.09    4.77       0
      524288          8192     float    none      -1    53.35    9.83    9.21       0    52.35   10.01    9.39       0
     1048576         16384     float    none      -1    64.12   16.35   15.33       0    62.94   16.66   15.62       0
     2097152         32768     float    none      -1   167.81   12.50   11.72       0   167.31   12.53   11.75       0
     4194304         65536     float    none      -1   173.15   24.22   22.71       0   173.16   24.22   22.71       0
     8388608        131072     float    none      -1   183.32   45.76   42.90       0   183.20   45.79   42.93       0
    16777216        262144     float    none      -1   223.66   75.01   70.32       0   221.60   75.71   70.98       0
    33554432        524288     float    none      -1   273.33  122.76  115.09       0   269.51  124.50  116.72       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 12.4432 
#
# Collective test concluded: all_gather_perf
#

