# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1376563 on h200-bar-196-217 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1376564 on h200-bar-196-217 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1376565 on h200-bar-196-217 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1376566 on h200-bar-196-217 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1376567 on h200-bar-196-217 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1376568 on h200-bar-196-217 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1376569 on h200-bar-196-217 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1376570 on h200-bar-196-217 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1886545 on h200-bar-199-171 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1886546 on h200-bar-199-171 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1886547 on h200-bar-199-171 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1886548 on h200-bar-199-171 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1886549 on h200-bar-199-171 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1886550 on h200-bar-199-171 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1886551 on h200-bar-199-171 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1886552 on h200-bar-199-171 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.19    0.00    0.00       0     0.18    0.00    0.00    N/A
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00    N/A
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00    N/A
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00    N/A
           0             0     float    none      -1     0.18    0.00    0.00       0     0.17    0.00    0.00    N/A
           0             0     float    none      -1     0.17    0.00    0.00       0     0.18    0.00    0.00    N/A
         256             4     float    none      -1    42.47    0.01    0.01       0    41.55    0.01    0.01    N/A
         512             8     float    none      -1    41.24    0.01    0.01       0    41.63    0.01    0.01    N/A
        1024            16     float    none      -1    40.66    0.03    0.02       0    40.93    0.03    0.02    N/A
        2048            32     float    none      -1    41.43    0.05    0.05       0    40.82    0.05    0.05    N/A
        4096            64     float    none      -1    41.82    0.10    0.09       0    41.08    0.10    0.09    N/A
        8192           128     float    none      -1    41.28    0.20    0.19       0    41.10    0.20    0.19    N/A
       16384           256     float    none      -1    41.50    0.39    0.37       0    41.57    0.39    0.37    N/A
       32768           512     float    none      -1    42.76    0.77    0.72       0    43.19    0.76    0.71    N/A
       65536          1024     float    none      -1    42.78    1.53    1.44       0    42.89    1.53    1.43    N/A
      131072          2048     float    none      -1    44.91    2.92    2.74       0    45.16    2.90    2.72    N/A
      262144          4096     float    none      -1    51.85    5.06    4.74       0    50.77    5.16    4.84    N/A
      524288          8192     float    none      -1    59.93    8.75    8.20       0    59.49    8.81    8.26    N/A
     1048576         16384     float    none      -1    83.80   12.51   11.73       0    84.60   12.39   11.62    N/A
     2097152         32768     float    none      -1   107.46   19.52   18.30       0   108.43   19.34   18.13    N/A
     4194304         65536     float    none      -1   128.33   32.68   30.64       0   133.16   31.50   29.53    N/A
     8388608        131072     float    none      -1   174.40   48.10   45.09       0   172.24   48.70   45.66    N/A
    16777216        262144     float    none      -1   283.90   59.10   55.40       0   281.64   59.57   55.85    N/A
    33554432        524288     float    none      -1   470.66   71.29   66.84       0   468.27   71.66   67.18    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 10.2758 
#
# Collective test concluded: alltoall_perf
#

