# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1855396 on h200-bar-196-183 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1855396 on h200-bar-196-183 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1855396 on h200-bar-196-183 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1855396 on h200-bar-196-183 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1855396 on h200-bar-196-183 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1855396 on h200-bar-196-183 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1855396 on h200-bar-196-183 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1855396 on h200-bar-196-183 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     6.07    0.02    0.04    N/A     6.05    0.02    0.04    N/A
         256            64     float     sum      -1     5.82    0.04    0.08    N/A     5.79    0.04    0.08    N/A
         512           128     float     sum      -1     4.96    0.10    0.18    N/A     4.92    0.10    0.18    N/A
        1024           256     float     sum      -1     5.17    0.20    0.35    N/A     5.09    0.20    0.35    N/A
        2048           512     float     sum      -1     5.18    0.40    0.69    N/A     5.16    0.40    0.69    N/A
        4096          1024     float     sum      -1     5.31    0.77    1.35    N/A     5.27    0.78    1.36    N/A
        8192          2048     float     sum      -1     5.46    1.50    2.63    N/A     5.46    1.50    2.63    N/A
       16384          4096     float     sum      -1     5.50    2.98    5.21    N/A     5.49    2.98    5.22    N/A
       32768          8192     float     sum      -1     5.72    5.73   10.02    N/A     5.62    5.83   10.21    N/A
       65536         16384     float     sum      -1     5.95   11.02   19.29    N/A     5.82   11.26   19.70    N/A
      131072         32768     float     sum      -1     6.27   20.89   36.57    N/A     6.13   21.38   37.42    N/A
      262144         65536     float     sum      -1     6.94   37.78   66.11    N/A     6.78   38.67   67.68    N/A
      524288        131072     float     sum      -1     8.16   64.26  112.45    N/A     7.89   66.44  116.27    N/A
     1048576        262144     float     sum      -1    11.13   94.24  164.92    N/A    11.18   93.80  164.15    N/A
     2097152        524288     float     sum      -1    16.07  130.46  228.31    N/A    16.21  129.37  226.40    N/A
     4194304       1048576     float     sum      -1    22.01  190.56  333.48    N/A    22.07  190.06  332.60    N/A
     8388608       2097152     float     sum      -1    37.45  223.99  391.98    N/A    37.57  223.26  390.71    N/A
    16777216       4194304     float     sum      -1    68.14  246.23  430.89    N/A    68.28  245.70  429.97    N/A
    33554432       8388608     float     sum      -1   129.46  259.19  453.58    N/A   129.52  259.07  453.37    N/A
    67108864      16777216     float     sum      -1   251.80  266.51  466.40    N/A   252.10  266.20  465.84    N/A
   134217728      33554432     float     sum      -1   495.85  270.68  473.69    N/A   496.23  270.48  473.33    N/A
   268435456      67108864     float     sum      -1   982.94  273.09  477.91    N/A   983.10  273.05  477.84    N/A
   536870912     134217728     float     sum      -1  1953.86  274.78  480.86    N/A  1953.61  274.81  480.92    N/A
  1073741824     268435456     float     sum      -1  3897.46  275.50  482.12    N/A  3892.52  275.85  482.73    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 193.308 
#
# Collective test concluded: all_reduce_perf
#

