# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1387670 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1387670 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1387670 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1387670 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1387670 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1387670 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1387670 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1387670 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    33.32    0.00    0.00       0    33.00    0.00    0.00       0
           8             2     float     sum      -1    32.87    0.00    0.00       0    32.88    0.00    0.00       0
          16             4     float     sum      -1    32.70    0.00    0.00       0    32.93    0.00    0.00       0
          32             8     float     sum      -1    32.85    0.00    0.00       0    32.89    0.00    0.00       0
          64            16     float     sum      -1    32.99    0.00    0.00       0    32.75    0.00    0.00       0
         128            32     float     sum      -1    32.47    0.00    0.01       0    31.60    0.00    0.01       0
         256            64     float     sum      -1    31.57    0.01    0.01       0    31.48    0.01    0.01       0
         512           128     float     sum      -1    31.59    0.02    0.03       0    31.53    0.02    0.03       0
        1024           256     float     sum      -1    31.55    0.03    0.06       0    31.57    0.03    0.06       0
        2048           512     float     sum      -1    32.67    0.06    0.11       0    32.29    0.06    0.11       0
        4096          1024     float     sum      -1    33.56    0.12    0.21       0    33.24    0.12    0.22       0
        8192          2048     float     sum      -1    34.84    0.24    0.41       0    34.58    0.24    0.41       0
       16384          4096     float     sum      -1    35.01    0.47    0.82       0    35.00    0.47    0.82       0
       32768          8192     float     sum      -1    35.51    0.92    1.61       0    35.75    0.92    1.60       0
       65536         16384     float     sum      -1    36.19    1.81    3.17       0    36.46    1.80    3.15       0
      131072         32768     float     sum      -1    38.11    3.44    6.02       0    38.45    3.41    5.97       0
      262144         65536     float     sum      -1    39.11    6.70   11.73       0    39.44    6.65   11.63       0
      524288        131072     float     sum      -1    37.27   14.07   24.62       0    34.14   15.36   26.88       0
     1048576        262144     float     sum      -1    34.07   30.78   53.86       0    34.34   30.53   53.43       0
     2097152        524288     float     sum      -1    34.39   60.98  106.72       0    34.49   60.80  106.40       0
     4194304       1048576     float     sum      -1    34.63  121.12  211.97       0    35.27  118.93  208.13       0
     8388608       2097152     float     sum      -1    39.01  215.02  376.29       0    38.53  217.73  381.03       0
    16777216       4194304     float     sum      -1    70.56  237.77  416.10       0    70.21  238.97  418.20       0
    33554432       8388608     float     sum      -1   131.89  254.41  445.22       0   131.39  255.38  446.91       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 69.2491 
#
# Collective test concluded: all_reduce_perf
#

