# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  95006 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  95006 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  95006 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  95006 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  95006 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  95006 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  95006 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  95006 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128             4     float    none      -1     6.08    0.02    0.02    N/A     6.07    0.02    0.02    N/A
         256             8     float    none      -1     5.83    0.04    0.04    N/A     5.67    0.05    0.04    N/A
         512            16     float    none      -1     5.68    0.09    0.08    N/A     5.68    0.09    0.08    N/A
        1024            32     float    none      -1     5.69    0.18    0.16    N/A     5.69    0.18    0.16    N/A
        2048            64     float    none      -1     5.63    0.36    0.32    N/A     5.66    0.36    0.32    N/A
        4096           128     float    none      -1     5.65    0.73    0.63    N/A     5.76    0.71    0.62    N/A
        8192           256     float    none      -1     5.75    1.43    1.25    N/A     5.71    1.44    1.26    N/A
       16384           512     float    none      -1     5.84    2.81    2.46    N/A     5.82    2.82    2.46    N/A
       32768          1024     float    none      -1     6.49    5.05    4.42    N/A     6.47    5.06    4.43    N/A
       65536          2048     float    none      -1     7.09    9.25    8.09    N/A     7.10    9.23    8.08    N/A
      131072          4096     float    none      -1     8.59   15.26   13.35    N/A     8.54   15.35   13.43    N/A
      262144          8192     float    none      -1    11.95   21.94   19.19    N/A    11.72   22.37   19.57    N/A
      524288         16384     float    none      -1    13.65   38.41   33.61    N/A    13.00   40.32   35.28    N/A
     1048576         32768     float    none      -1    14.68   71.42   62.49    N/A    14.73   71.20   62.30    N/A
     2097152         65536     float    none      -1    17.61  119.06  104.17    N/A    17.44  120.24  105.21    N/A
     4194304        131072     float    none      -1    23.47  178.68  156.34    N/A    23.07  181.81  159.08    N/A
     8388608        262144     float    none      -1    35.64  235.39  205.97    N/A    34.66  242.04  211.78    N/A
    16777216        524288     float    none      -1    59.07  284.01  248.51    N/A    57.54  291.59  255.14    N/A
    33554432       1048576     float    none      -1   109.72  305.82  267.59    N/A   104.01  322.59  282.27    N/A
    67108864       2097152     float    none      -1   198.30  338.42  296.12    N/A   193.45  346.90  303.54    N/A
   134217728       4194304     float    none      -1   379.78  353.41  309.23    N/A   369.81  362.93  317.57    N/A
   268435456       8388608     float    none      -1   737.05  364.20  318.68    N/A   716.73  374.53  327.71    N/A
   536870912      16777216     float    none      -1  1452.70  369.57  323.37    N/A  1414.06  379.67  332.21    N/A
  1073741824      33554432     float    none      -1  2713.38  395.72  346.26    N/A  2719.64  394.81  345.46    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 114.799 
#
# Collective test concluded: alltoall_perf
#

