# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 100 iters: 200 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1342490 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1342490 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1342490 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1342490 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1342490 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1342490 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1342490 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1342490 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    33.30    0.00    0.00       0    33.18    0.00    0.00       0
           8             2     float     sum      -1    33.16    0.00    0.00       0    32.25    0.00    0.00       0
          16             4     float     sum      -1    31.91    0.00    0.00       0    31.92    0.00    0.00       0
          32             8     float     sum      -1    31.84    0.00    0.00       0    32.24    0.00    0.00       0
          64            16     float     sum      -1    31.87    0.00    0.00       0    31.87    0.00    0.00       0
         128            32     float     sum      -1    31.83    0.00    0.01       0    31.77    0.00    0.01       0
         256            64     float     sum      -1    31.88    0.01    0.01       0    31.92    0.01    0.01       0
         512           128     float     sum      -1    31.93    0.02    0.03       0    31.87    0.02    0.03       0
        1024           256     float     sum      -1    31.90    0.03    0.06       0    31.94    0.03    0.06       0
        2048           512     float     sum      -1    32.47    0.06    0.11       0    32.29    0.06    0.11       0
        4096          1024     float     sum      -1    33.03    0.12    0.22       0    33.23    0.12    0.22       0
        8192          2048     float     sum      -1    33.70    0.24    0.43       0    33.67    0.24    0.43       0
       16384          4096     float     sum      -1    34.09    0.48    0.84       0    33.77    0.49    0.85       0
       32768          8192     float     sum      -1    33.82    0.97    1.70       0    33.97    0.96    1.69       0
       65536         16384     float     sum      -1    34.34    1.91    3.34       0    34.20    1.92    3.35       0
      131072         32768     float     sum      -1    35.12    3.73    6.53       0    36.02    3.64    6.37       0
      262144         65536     float     sum      -1    36.24    7.23   12.66       0    36.27    7.23   12.65       0
      524288        131072     float     sum      -1    35.95   14.58   25.52       0    37.05   14.15   24.76       0
     1048576        262144     float     sum      -1    37.87   27.69   48.45       0    37.76   27.77   48.60       0
     2097152        524288     float     sum      -1    40.70   51.53   90.18       0    40.46   51.83   90.71       0
     4194304       1048576     float     sum      -1    53.19   78.86  138.00       0    52.97   79.18  138.56       0
     8388608       2097152     float     sum      -1    81.92  102.40  179.21       0    81.13  103.40  180.95       0
    16777216       4194304     float     sum      -1   123.08  136.31  238.54       0   121.74  137.81  241.17       0
    33554432       8388608     float     sum      -1   197.91  169.54  296.70       0   198.33  169.18  296.07       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 43.5234 
#
# Collective test concluded: all_reduce_perf
#

