# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 107152 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 107153 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 107154 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 107155 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 107156 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 107157 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 107158 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 107159 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1145597 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1145598 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1145599 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1145600 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1145601 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1145602 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1145603 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1145604 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float    none       0     7.83    0.02    0.02    N/A     7.73    0.02    0.02    N/A
         256            64     float    none       0     7.72    0.03    0.03    N/A     7.63    0.03    0.03    N/A
         512           128     float    none       0     7.60    0.07    0.07    N/A     7.66    0.07    0.07    N/A
        1024           256     float    none       0     8.19    0.12    0.12    N/A     7.96    0.13    0.13    N/A
        2048           512     float    none       0     8.45    0.24    0.24    N/A     8.46    0.24    0.24    N/A
        4096          1024     float    none       0     8.86    0.46    0.46    N/A     8.84    0.46    0.46    N/A
        8192          2048     float    none       0    11.08    0.74    0.74    N/A    11.08    0.74    0.74    N/A
       16384          4096     float    none       0    12.90    1.27    1.27    N/A    12.76    1.28    1.28    N/A
       32768          8192     float    none       0    14.20    2.31    2.31    N/A    14.30    2.29    2.29    N/A
       65536         16384     float    none       0    21.78    3.01    3.01    N/A    21.77    3.01    3.01    N/A
      131072         32768     float    none       0    42.41    3.09    3.09    N/A    42.69    3.07    3.07    N/A
      262144         65536     float    none       0    53.07    4.94    4.94    N/A    52.95    4.95    4.95    N/A
      524288        131072     float    none       0    56.49    9.28    9.28    N/A    56.40    9.30    9.30    N/A
     1048576        262144     float    none       0    64.92   16.15   16.15    N/A    64.88   16.16   16.16    N/A
     2097152        524288     float    none       0    66.55   31.51   31.51    N/A    66.50   31.53   31.53    N/A
     4194304       1048576     float    none       0   102.65   40.86   40.86    N/A    95.84   43.76   43.76    N/A
     8388608       2097152     float    none       0   129.90   64.58   64.58    N/A   129.95   64.55   64.55    N/A
    16777216       4194304     float    none       0   166.13  100.99  100.99    N/A   166.07  101.03  101.03    N/A
    33554432       8388608     float    none       0   227.13  147.73  147.73    N/A   227.14  147.72  147.72    N/A
    67108864      16777216     float    none       0   346.51  193.67  193.67    N/A   346.35  193.76  193.76    N/A
   134217728      33554432     float    none       0   580.95  231.03  231.03    N/A   580.77  231.10  231.10    N/A
   268435456      67108864     float    none       0  1155.86  232.24  232.24    N/A  1160.68  231.27  231.27    N/A
   536870912     134217728     float    none       0  2033.80  263.97  263.97    N/A  2048.16  262.12  262.12    N/A
  1073741824     268435456     float    none       0  3790.49  283.27  283.27    N/A  3840.46  279.59  279.59    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 67.9126 
#
# Collective test concluded: broadcast_perf
#

