Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
16777216    4194304   int32     xor       b         10.496000         1598.439      1398.634    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
32          8         int32     min       b         10.409600         0.003         0.003       
64          16        int32     min       b         10.425600         0.006         0.005       
128         32        int32     min       b         10.387200         0.012         0.011       
256         64        int32     min       b         10.416000         0.025         0.022       
512         128       int32     min       b         10.403200         0.049         0.043       
1024        256       int32     min       b         10.432000         0.098         0.086       
2048        512       int32     min       b         10.387200         0.197         0.173       
4096        1024      int32     min       b         10.364800         0.395         0.346       
8192        2048      int32     min       b         10.316800         0.794         0.695       
16384       4096      int32     min       b         10.467200         1.565         1.370       
32768       8192      int32     min       b         10.614400         3.087         2.701       
65536       16384     int32     min       b         10.435200         6.280         5.495       
131072      32768     int32     min       b         10.374400         12.634        11.055      
262144      65536     int32     min       b         10.390400         25.229        22.076      
524288      131072    int32     min       b         10.425600         50.289        44.002      
1048576     262144    int32     min       b         10.380800         101.011       88.385      
2097152     524288    int32     min       b         10.323200         203.149       177.756     
4194304     1048576   int32     min       b         10.400000         403.298       352.886     
8388608     2097152   int32     min       b         10.377600         808.338       707.296     
16777216    4194304   int32     min       b         10.406400         1612.202      1410.676    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
32          8         int32     max       b         10.425600         0.003         0.003       
64          16        int32     max       b         10.345600         0.006         0.005       
128         32        int32     max       b         10.377600         0.012         0.011       
256         64        int32     max       b         10.377600         0.025         0.022       
512         128       int32     max       b         10.428800         0.049         0.043       
1024        256       int32     max       b         10.480000         0.098         0.085       
2048        512       int32     max       b         10.425600         0.196         0.172       
4096        1024      int32     max       b         10.524800         0.389         0.341       
8192        2048      int32     max       b         10.400000         0.788         0.689       
16384       4096      int32     max       b         10.739200         1.526         1.335       
32768       8192      int32     max       b         10.739200         3.051         2.670       
65536       16384     int32     max       b         10.662400         6.146         5.378       
131072      32768     int32     max       b         10.419200         12.580        11.007      
262144      65536     int32     max       b         10.428800         25.137        21.994      
524288      131072    int32     max       b         10.448000         50.181        43.908      
1048576     262144    int32     max       b         10.432000         100.515       87.951      
2097152     524288    int32     max       b         10.332800         202.961       177.591     
4194304     1048576   int32     max       b         10.390400         403.671       353.212     
8388608     2097152   int32     max       b         10.377600         808.338       707.296     
16777216    4194304   int32     max       b         10.400000         1613.194      1411.545    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
64          8         int64     sum       b         10.422400         0.006         0.005       
128         16        int64     sum       b         10.323200         0.012         0.011       
256         32        int64     sum       b         10.195200         0.025         0.022       
512         64        int64     sum       b         10.236800         0.050         0.044       
1024        128       int64     sum       b         10.291200         0.100         0.087       
2048        256       int64     sum       b         10.169600         0.201         0.176       
4096        512       int64     sum       b         10.163200         0.403         0.353       
8192        1024      int64     sum       b         10.185600         0.804         0.704       
16384       2048      int64     sum       b         10.243200         1.600         1.400       
32768       4096      int64     sum       b         10.352000         3.165         2.770       
65536       8192      int64     sum       b         10.182400         6.436         5.632       
131072      16384     int64     sum       b         10.246400         12.792        11.193      
262144      32768     int64     sum       b         10.915200         24.016        21.014      
524288      65536     int64     sum       b         10.220800         51.296        44.884      
1048576     131072    int64     sum       b         10.240000         102.400       89.600      
2097152     262144    int64     sum       b         10.147200         206.673       180.839     
4194304     524288    int64     sum       b         10.144000         413.476       361.792     
8388608     1048576   int64     sum       b         10.201600         822.284       719.498     
16777216    2097152   int64     sum       b         10.179200         1648.186      1442.163    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
64          8         int64     prod      b         10.163200         0.006         0.006       
128         16        int64     prod      b         10.028800         0.013         0.011       
256         32        int64     prod      b         10.112000         0.025         0.022       
512         64        int64     prod      b         10.016000         0.051         0.045       
1024        128       int64     prod      b         10.108800         0.101         0.089       
2048        256       int64     prod      b         10.060800         0.204         0.178       
4096        512       int64     prod      b         10.070400         0.407         0.356       
8192        1024      int64     prod      b         10.025600         0.817         0.715       
16384       2048      int64     prod      b         9.964800          1.644         1.439       
32768       4096      int64     prod      b         10.521600         3.114         2.725       
65536       8192      int64     prod      b         10.249600         6.394         5.595       
131072      16384     int64     prod      b         10.099200         12.978        11.356      
262144      32768     int64     prod      b         10.137600         25.859        22.626      
524288      65536     int64     prod      b         10.192000         51.441        45.011      
1048576     131072    int64     prod      b         10.169600         103.109       90.220      
2097152     262144    int64     prod      b         10.070400         208.249       182.218     
4194304     524288    int64     prod      b         10.051200         417.294       365.132     
8388608     1048576   int64     prod      b         10.028800         836.452       731.895     
16777216    2097152   int64     prod      b         10.051200         1669.175      1460.529    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
64          8         int64     and       b         10.217600         0.006         0.005       
128         16        int64     and       b         10.192000         0.013         0.011       
256         32        int64     and       b         10.108800         0.025         0.022       
512         64        int64     and       b         10.163200         0.050         0.044       
1024        128       int64     and       b         10.185600         0.101         0.088       
2048        256       int64     and       b         10.400000         0.197         0.172       
4096        512       int64     and       b         10.118400         0.405         0.354       
8192        1024      int64     and       b         10.131200         0.809         0.708       
16384       2048      int64     and       b         10.268800         1.596         1.396       
32768       4096      int64     and       b         10.227200         3.204         2.804       
65536       8192      int64     and       b         10.220800         6.412         5.611       
131072      16384     int64     and       b         10.192000         12.860        11.253      
262144      32768     int64     and       b         10.147200         25.834        22.605      
524288      65536     int64     and       b         10.188800         51.457        45.025      
1048576     131072    int64     and       b         10.169600         103.109       90.220      
2097152     262144    int64     and       b         10.153600         206.543       180.725     
4194304     524288    int64     and       b         10.089600         415.706       363.742     
8388608     1048576   int64     and       b         10.147200         826.692       723.355     
16777216    2097152   int64     and       b         10.099200         1661.242      1453.587    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
64          8         int64     or        b         10.192000         0.006         0.005       
128         16        int64     or        b         10.147200         0.013         0.011       
256         32        int64     or        b         10.115200         0.025         0.022       
512         64        int64     or        b         10.150400         0.050         0.044       
1024        128       int64     or        b         10.128000         0.101         0.088       
2048        256       int64     or        b         10.128000         0.202         0.177       
4096        512       int64     or        b         10.172800         0.403         0.352       
8192        1024      int64     or        b         10.102400         0.811         0.710       
16384       2048      int64     or        b         10.265600         1.596         1.397       
32768       4096      int64     or        b         10.118400         3.238         2.834       
65536       8192      int64     or        b         10.128000         6.471         5.662       
131072      16384     int64     or        b         10.217600         12.828        11.225      
262144      32768     int64     or        b         10.076800         26.015        22.763      
524288      65536     int64     or        b         10.115200         51.832        45.353      
1048576     131072    int64     or        b         10.102400         103.795       90.820      
2097152     262144    int64     or        b         10.156800         206.478       180.668     
4194304     524288    int64     or        b         10.204800         411.013       359.636     
8388608     1048576   int64     or        b         10.070400         832.997       728.872     
16777216    2097152   int64     or        b         10.086400         1663.350      1455.431    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
64          8         int64     xor       b         10.128000         0.006         0.006       
128         16        int64     xor       b         10.153600         0.013         0.011       
256         32        int64     xor       b         10.096000         0.025         0.022       
512         64        int64     xor       b         10.121600         0.051         0.044       
1024        128       int64     xor       b         10.108800         0.101         0.089       
2048        256       int64     xor       b         10.112000         0.203         0.177       
4096        512       int64     xor       b         10.192000         0.402         0.352       
8192        1024      int64     xor       b         10.166400         0.806         0.705       
16384       2048      int64     xor       b         10.124800         1.618         1.416       
32768       4096      int64     xor       b         10.108800         3.242         2.836       
65536       8192      int64     xor       b         10.083200         6.500         5.687       
131072      16384     int64     xor       b         10.166400         12.893        11.281      
262144      32768     int64     xor       b         10.131200         25.875        22.641      
524288      65536     int64     xor       b         10.128000         51.766        45.295      
1048576     131072    int64     xor       b         10.220800         102.592       89.768      
2097152     262144    int64     xor       b         10.134400         206.934       181.067     
4194304     524288    int64     xor       b         10.246400         409.344       358.176     
8388608     1048576   int64     xor       b         10.112000         829.570       725.873     
16777216    2097152   int64     xor       b         10.128000         1656.518      1449.453    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
64          8         int64     min       b         10.435200         0.006         0.005       
128         16        int64     min       b         10.201600         0.013         0.011       
256         32        int64     min       b         10.233600         0.025         0.022       
512         64        int64     min       b         10.332800         0.050         0.043       
1024        128       int64     min       b         10.169600         0.101         0.088       
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 3 mype_node: 3 device name: NVIDIA H200 bus id: 102 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 1 mype_node: 1 device name: NVIDIA H200 bus id: 45 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 2 mype_node: 2 device name: NVIDIA H200 bus id: 63 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 4 mype_node: 4 device name: NVIDIA H200 bus id: 155 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 5 mype_node: 5 device name: NVIDIA H200 bus id: 174 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 6 mype_node: 6 device name: NVIDIA H200 bus id: 191 
Runtime options after parsing command line arguments 
min_size: 4, max_size: 33554432, step_factor: 2, iterations: 10, warmup iterations: 5, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 0, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
mype: 7 mype_node: 7 device name: NVIDIA H200 bus id: 228 
2048        256       int64     min       b         10.240000         0.200         0.175       
4096        512       int64     min       b         10.297600         0.398         0.348       
8192        1024      int64     min       b         10.259200         0.799         0.699       
16384       2048      int64     min       b         10.208000         1.605         1.404       
32768       4096      int64     min       b         10.601600         3.091         2.704       
65536       8192      int64     min       b         10.153600         6.454         5.648       
131072      16384     int64     min       b         10.185600         12.868        11.260      
262144      32768     int64     min       b         10.236800         25.608        22.407      
524288      65536     int64     min       b         10.291200         50.945        44.577      
1048576     131072    int64     min       b         10.201600         102.785       89.937      
2097152     262144    int64     min       b         10.208000         205.442       179.762     
4194304     524288    int64     min       b         10.268800         408.451       357.395     
8388608     1048576   int64     min       b         10.160000         825.650       722.444     
16777216    2097152   int64     min       b         10.345600         1621.676      1418.967    
#device_reducescatter
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
64          8         int64     max       b         10.163200         0.006         0.006       
128         16        int64     max       b         10.316800         0.012         0.011       
256         32        int64     max       b         10.217600         0.025         0.022       
512         64        int64     max       b         10.115200         0.051         0.044       
1024        128       int64     max       b         10.201600         0.100         0.088       
2048        256       int64     max       b         10.291200         0.199         0.174       
4096        512       int64     max       b         10.182400         0.402         0.352       
8192        1024      int64     max       b         10.243200         0.800         0.700       
16384       2048      int64     max       b         10.918400         1.501         1.313       
32768       4096      int64     max       b         10.374400         3.159         2.764       
65536       8192      int64     max       b         10.150400         6.456         5.649       
131072      16384     int64     max       b         10.220800         12.824        11.221      
262144      32768     int64     max       b         10.185600         25.737        22.520      
524288      65536     int64     max       b         10.217600         51.312        44.898      
1048576     131072    int64     max       b         10.211200         102.689       89.853      
2097152     262144    int64     max       b         10.204800         205.506       179.818     
4194304     524288    int64     max       b         10.294400         407.435       356.506     
8388608     1048576   int64     max       b         10.166400         825.131       721.989     
16777216    2097152   int64     max       b         10.169600         1649.742      1443.524    
