# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1866750 on h200-bar-196-183 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1866751 on h200-bar-196-183 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1866752 on h200-bar-196-183 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1866753 on h200-bar-196-183 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1866754 on h200-bar-196-183 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1866755 on h200-bar-196-183 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1866756 on h200-bar-196-183 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1866757 on h200-bar-196-183 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 3517664 on h200-bar-196-185 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 3517665 on h200-bar-196-185 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 3517666 on h200-bar-196-185 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 3517667 on h200-bar-196-185 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 3517668 on h200-bar-196-185 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 3517669 on h200-bar-196-185 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 3517670 on h200-bar-196-185 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 3517671 on h200-bar-196-185 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1    39.87    0.00    0.01    N/A    39.82    0.00    0.01    N/A
         256            64     float     sum      -1    43.57    0.01    0.01    N/A    43.48    0.01    0.01    N/A
         512           128     float     sum      -1    43.68    0.01    0.02    N/A    43.60    0.01    0.02    N/A
        1024           256     float     sum      -1    43.99    0.02    0.04    N/A    44.08    0.02    0.04    N/A
        2048           512     float     sum      -1    44.48    0.05    0.09    N/A    44.84    0.05    0.09    N/A
        4096          1024     float     sum      -1    44.86    0.09    0.17    N/A    44.66    0.09    0.17    N/A
        8192          2048     float     sum      -1    45.09    0.18    0.34    N/A    45.03    0.18    0.34    N/A
       16384          4096     float     sum      -1    46.21    0.35    0.66    N/A    46.05    0.36    0.67    N/A
       32768          8192     float     sum      -1    48.53    0.68    1.27    N/A    48.35    0.68    1.27    N/A
       65536         16384     float     sum      -1    52.99    1.24    2.32    N/A    52.96    1.24    2.32    N/A
      131072         32768     float     sum      -1    60.20    2.18    4.08    N/A    59.65    2.20    4.12    N/A
      262144         65536     float     sum      -1    67.27    3.90    7.31    N/A    61.90    4.23    7.94    N/A
      524288        131072     float     sum      -1    61.75    8.49   15.92    N/A    61.14    8.58   16.08    N/A
     1048576        262144     float     sum      -1   105.06    9.98   18.71    N/A   104.67   10.02   18.78    N/A
     2097152        524288     float     sum      -1   145.36   14.43   27.05    N/A   145.30   14.43   27.06    N/A
     4194304       1048576     float     sum      -1   157.67   26.60   49.88    N/A   157.34   26.66   49.98    N/A
     8388608       2097152     float     sum      -1   185.94   45.12   84.59    N/A   185.23   45.29   84.92    N/A
    16777216       4194304     float     sum      -1   256.62   65.38  122.58    N/A   255.08   65.77  123.32    N/A
    33554432       8388608     float     sum      -1   325.49  103.09  193.29    N/A   325.25  103.16  193.43    N/A
    67108864      16777216     float     sum      -1   518.98  129.31  242.45    N/A   519.21  129.25  242.35    N/A
   134217728      33554432     float     sum      -1   983.53  136.47  255.87    N/A   996.08  134.75  252.65    N/A
   268435456      67108864     float     sum      -1  1666.88  161.04  301.95    N/A  1686.58  159.16  298.43    N/A
   536870912     134217728     float     sum      -1  2989.80  179.57  336.69    N/A  3013.54  178.15  334.04    N/A
  1073741824     268435456     float     sum      -1  5944.26  180.64  338.69    N/A  5946.34  180.57  338.57    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 83.3462 
#
# Collective test concluded: all_reduce_perf
#

