# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1387300 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1387300 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1387300 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1387300 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1387300 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1387300 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1387300 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1387300 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    33.32    0.00    0.00       0    33.20    0.00    0.00       0
           8             2     float     sum      -1    33.14    0.00    0.00       0    32.94    0.00    0.00       0
          16             4     float     sum      -1    33.10    0.00    0.00       0    33.09    0.00    0.00       0
          32             8     float     sum      -1    32.87    0.00    0.00       0    32.94    0.00    0.00       0
          64            16     float     sum      -1    33.10    0.00    0.00       0    32.99    0.00    0.00       0
         128            32     float     sum      -1    32.90    0.00    0.01       0    31.81    0.00    0.01       0
         256            64     float     sum      -1    31.84    0.01    0.01       0    31.88    0.01    0.01       0
         512           128     float     sum      -1    31.98    0.02    0.03       0    32.25    0.02    0.03       0
        1024           256     float     sum      -1    32.12    0.03    0.06       0    32.06    0.03    0.06       0
        2048           512     float     sum      -1    32.97    0.06    0.11       0    33.06    0.06    0.11       0
        4096          1024     float     sum      -1    34.15    0.12    0.21       0    34.67    0.12    0.21       0
        8192          2048     float     sum      -1    35.84    0.23    0.40       0    35.52    0.23    0.40       0
       16384          4096     float     sum      -1    36.15    0.45    0.79       0    36.26    0.45    0.79       0
       32768          8192     float     sum      -1    36.90    0.89    1.55       0    36.61    0.90    1.57       0
       65536         16384     float     sum      -1    37.09    1.77    3.09       0    37.08    1.77    3.09       0
      131072         32768     float     sum      -1    38.41    3.41    5.97       0    38.62    3.39    5.94       0
      262144         65536     float     sum      -1    36.37    7.21   12.61       0    36.37    7.21   12.61       0
      524288        131072     float     sum      -1    34.69   15.11   26.45       0    34.71   15.10   26.43       0
     1048576        262144     float     sum      -1    35.88   29.22   51.14       0    34.83   30.11   52.69       0
     2097152        524288     float     sum      -1    34.77   60.32  105.56       0    34.99   59.94  104.90       0
     4194304       1048576     float     sum      -1    35.49  118.20  206.84       0    37.38  112.20  196.36       0
     8388608       2097152     float     sum      -1    38.28  219.14  383.49       0    38.10  220.16  385.28       0
    16777216       4194304     float     sum      -1    70.60  237.64  415.88       0    70.16  239.11  418.45       0
    33554432       8388608     float     sum      -1   131.79  254.60  445.54       0   131.30  255.56  447.22       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 69.0816 
#
# Collective test concluded: all_reduce_perf
#

