# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: reduce_scatter_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1455358 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1455359 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1455360 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1455361 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1455362 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1455363 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1455364 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1455365 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1992121 on h200-bar-201-239 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1992122 on h200-bar-201-239 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1992123 on h200-bar-201-239 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1992124 on h200-bar-201-239 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1992125 on h200-bar-201-239 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1992126 on h200-bar-201-239 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1992127 on h200-bar-201-239 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1992128 on h200-bar-201-239 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float     sum      -1     0.14    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float     sum      -1     0.14    0.00    0.00       0     0.13    0.00    0.00       0
           0             0     float     sum      -1     0.13    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float     sum      -1     0.13    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float     sum      -1     0.14    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float     sum      -1     0.13    0.00    0.00       0     0.14    0.00    0.00       0
         256             4     float     sum      -1    41.77    0.01    0.01       0    41.69    0.01    0.01       0
         512             8     float     sum      -1    41.81    0.01    0.01       0    41.74    0.01    0.01       0
        1024            16     float     sum      -1    42.07    0.02    0.02       0    42.00    0.02    0.02       0
        2048            32     float     sum      -1    42.03    0.05    0.05       0    41.93    0.05    0.05       0
        4096            64     float     sum      -1    42.17    0.10    0.09       0    41.79    0.10    0.09       0
        8192           128     float     sum      -1    42.38    0.19    0.18       0    42.19    0.19    0.18       0
       16384           256     float     sum      -1    43.27    0.38    0.35       0    43.00    0.38    0.36       0
       32768           512     float     sum      -1    44.45    0.74    0.69       0    44.25    0.74    0.69       0
       65536          1024     float     sum      -1    47.49    1.38    1.29       0    47.51    1.38    1.29       0
      131072          2048     float     sum      -1    49.41    2.65    2.49       0    49.86    2.63    2.46       0
      262144          4096     float     sum      -1    51.18    5.12    4.80       0    51.63    5.08    4.76       0
      524288          8192     float     sum      -1    53.20    9.86    9.24       0    53.70    9.76    9.15       0
     1048576         16384     float     sum      -1    68.70   15.26   14.31       0    65.16   16.09   15.09       0
     2097152         32768     float     sum      -1   170.08   12.33   11.56       0   169.75   12.35   11.58       0
     4194304         65536     float     sum      -1   174.56   24.03   22.53       0   175.31   23.92   22.43       0
     8388608        131072     float     sum      -1   185.88   45.13   42.31       0   187.07   44.84   42.04       0
    16777216        262144     float     sum      -1   224.02   74.89   70.21       0   224.89   74.60   69.94       0
    33554432        524288     float     sum      -1   273.83  122.54  114.88       0   271.80  123.45  115.74       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 12.3107 
#
# Collective test concluded: reduce_scatter_perf
#

