# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1125468 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1125468 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1125468 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1125468 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1125468 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1125468 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1125468 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1125468 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128             4     float    none      -1     6.15    0.02    0.02    N/A     6.00    0.02    0.02    N/A
         256             8     float    none      -1     5.76    0.04    0.04    N/A     5.59    0.05    0.04    N/A
         512            16     float    none      -1     5.69    0.09    0.08    N/A     5.60    0.09    0.08    N/A
        1024            32     float    none      -1     5.61    0.18    0.16    N/A     5.62    0.18    0.16    N/A
        2048            64     float    none      -1     5.61    0.36    0.32    N/A     5.60    0.37    0.32    N/A
        4096           128     float    none      -1     5.63    0.73    0.64    N/A     5.64    0.73    0.64    N/A
        8192           256     float    none      -1     5.72    1.43    1.25    N/A     5.69    1.44    1.26    N/A
       16384           512     float    none      -1     5.79    2.83    2.48    N/A     5.75    2.85    2.49    N/A
       32768          1024     float    none      -1     6.43    5.09    4.46    N/A     6.40    5.12    4.48    N/A
       65536          2048     float    none      -1     7.02    9.34    8.17    N/A     7.04    9.31    8.14    N/A
      131072          4096     float    none      -1     8.53   15.37   13.45    N/A     8.46   15.49   13.55    N/A
      262144          8192     float    none      -1    12.01   21.82   19.09    N/A    11.81   22.20   19.42    N/A
      524288         16384     float    none      -1    13.70   38.27   33.49    N/A    12.98   40.39   35.34    N/A
     1048576         32768     float    none      -1    14.65   71.56   62.61    N/A    14.75   71.09   62.20    N/A
     2097152         65536     float    none      -1    17.59  119.24  104.33    N/A    17.42  120.41  105.36    N/A
     4194304        131072     float    none      -1    23.29  180.12  157.61    N/A    23.09  181.68  158.97    N/A
     8388608        262144     float    none      -1    35.45  236.61  207.03    N/A    34.61  242.36  212.06    N/A
    16777216        524288     float    none      -1    57.98  289.35  253.18    N/A    57.17  293.48  256.80    N/A
    33554432       1048576     float    none      -1   106.33  315.57  276.13    N/A   102.93  326.00  285.25    N/A
    67108864       2097152     float    none      -1   192.29  349.00  305.37    N/A   192.19  349.18  305.53    N/A
   134217728       4194304     float    none      -1   366.62  366.10  320.33    N/A   368.19  364.54  318.97    N/A
   268435456       8388608     float    none      -1   708.74  378.75  331.40    N/A   712.73  376.63  329.55    N/A
   536870912      16777216     float    none      -1  1397.67  384.12  336.10    N/A  1406.92  381.59  333.89    N/A
  1073741824      33554432     float    none      -1  2787.94  385.14  337.00    N/A  2785.28  385.51  337.32    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.971 
#
# Collective test concluded: alltoall_perf
#

