# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1016338 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1016339 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1016340 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1016341 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1016342 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1016343 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1016344 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1016345 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 2399100 on h200-bar-202-131 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 2399101 on h200-bar-202-131 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 2399102 on h200-bar-202-131 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 2399103 on h200-bar-202-131 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 2399104 on h200-bar-202-131 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 2399105 on h200-bar-202-131 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 2399106 on h200-bar-202-131 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 2399107 on h200-bar-202-131 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0     7.09    0.00    0.00       0     7.01    0.00    0.00       0
           8             2     float    none       0     6.71    0.00    0.00       0     6.87    0.00    0.00       0
          16             4     float    none       0     7.27    0.00    0.00       0     8.02    0.00    0.00       0
          32             8     float    none       0    12.10    0.00    0.00       0     6.75    0.00    0.00       0
          64            16     float    none       0     6.85    0.01    0.01       0     6.87    0.01    0.01       0
         128            32     float    none       0     6.88    0.02    0.02       0     6.83    0.02    0.02       0
         256            64     float    none       0     6.80    0.04    0.04       0     6.84    0.04    0.04       0
         512           128     float    none       0     6.79    0.08    0.08       0     6.81    0.08    0.08       0
        1024           256     float    none       0     7.15    0.14    0.14       0     7.18    0.14    0.14       0
        2048           512     float    none       0     7.54    0.27    0.27       0     7.54    0.27    0.27       0
        4096          1024     float    none       0     8.26    0.50    0.50       0     8.38    0.49    0.49       0
        8192          2048     float    none       0    11.61    0.71    0.71       0    16.13    0.51    0.51       0
       16384          4096     float    none       0    14.21    1.15    1.15       0    12.04    1.36    1.36       0
       32768          8192     float    none       0    13.00    2.52    2.52       0    12.94    2.53    2.53       0
       65536         16384     float    none       0    19.02    3.45    3.45       0    18.73    3.50    3.50       0
      131072         32768     float    none       0    42.20    3.11    3.11       0    42.44    3.09    3.09       0
      262144         65536     float    none       0    52.07    5.03    5.03       0    52.68    4.98    4.98       0
      524288        131072     float    none       0    55.31    9.48    9.48       0    55.17    9.50    9.50       0
     1048576        262144     float    none       0    64.64   16.22   16.22       0    64.05   16.37   16.37       0
     2097152        524288     float    none       0    64.88   32.32   32.32       0    64.76   32.38   32.38       0
     4194304       1048576     float    none       0    88.95   47.16   47.16       0    86.04   48.75   48.75       0
     8388608       2097152     float    none       0   126.22   66.46   66.46       0   126.31   66.41   66.41       0
    16777216       4194304     float    none       0   163.49  102.62  102.62       0   163.55  102.58  102.58       0
    33554432       8388608     float    none       0   224.96  149.16  149.16       0   225.44  148.84  148.84       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 18.3812 
#
# Collective test concluded: broadcast_perf
#

