# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  80892 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  80892 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  80892 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  80892 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  80892 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  80892 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  80892 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  80892 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     5.32    0.02    0.04    N/A     5.32    0.02    0.04    N/A
         256            64     float     sum      -1     5.28    0.05    0.08    N/A     5.16    0.05    0.09    N/A
         512           128     float     sum      -1     4.68    0.11    0.19    N/A     4.67    0.11    0.19    N/A
        1024           256     float     sum      -1     5.06    0.20    0.35    N/A     5.04    0.20    0.36    N/A
        2048           512     float     sum      -1     5.21    0.39    0.69    N/A     5.21    0.39    0.69    N/A
        4096          1024     float     sum      -1     6.10    0.67    1.17    N/A     6.41    0.64    1.12    N/A
        8192          2048     float     sum      -1     6.28    1.30    2.28    N/A     5.71    1.43    2.51    N/A
       16384          4096     float     sum      -1     6.13    2.67    4.68    N/A     6.07    2.70    4.73    N/A
       32768          8192     float     sum      -1     8.59    3.81    6.67    N/A     8.64    3.79    6.64    N/A
       65536         16384     float     sum      -1     8.89    7.37   12.90    N/A     8.83    7.42   12.98    N/A
      131072         32768     float     sum      -1     9.19   14.26   24.95    N/A     9.16   14.31   25.03    N/A
      262144         65536     float     sum      -1    11.42   22.95   40.16    N/A    10.91   24.03   42.05    N/A
      524288        131072     float     sum      -1    18.47   28.38   49.67    N/A    17.00   30.84   53.97    N/A
     1048576        262144     float     sum      -1    20.49   51.18   89.56    N/A    20.51   51.14   89.49    N/A
     2097152        524288     float     sum      -1    24.22   86.58  151.52    N/A    24.47   85.69  149.95    N/A
     4194304       1048576     float     sum      -1    37.58  111.60  195.30    N/A    38.13  110.00  192.49    N/A
     8388608       2097152     float     sum      -1    65.33  128.41  224.72    N/A    65.59  127.90  223.83    N/A
    16777216       4194304     float     sum      -1   115.14  145.71  254.99    N/A   114.49  146.53  256.43    N/A
    33554432       8388608     float     sum      -1   218.74  153.40  268.44    N/A   215.87  155.44  272.01    N/A
    67108864      16777216     float     sum      -1   424.60  158.05  276.59    N/A   418.15  160.49  280.86    N/A
   134217728      33554432     float     sum      -1   831.01  161.51  282.64    N/A   818.43  163.99  286.99    N/A
   268435456      67108864     float     sum      -1  1643.88  163.29  285.76    N/A  1618.39  165.87  290.26    N/A
   536870912     134217728     float     sum      -1  3266.88  164.34  287.59    N/A  3226.93  166.37  291.15    N/A
  1073741824     268435456     float     sum      -1  6521.19  164.65  288.14    N/A  6419.24  167.27  292.72    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.119 
#
# Collective test concluded: all_reduce_perf
#

