# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1414999 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1414999 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1414999 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1414999 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1414999 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1414999 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1414999 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1414999 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.71    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.71    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.71    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.72    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.71    0.00    0.00       0     0.72    0.00    0.00    N/A
         128             4     float    none      -1    49.72    0.00    0.00       0    48.14    0.00    0.00    N/A
         256             8     float    none      -1    48.25    0.01    0.00       0    48.16    0.01    0.00    N/A
         512            16     float    none      -1    48.65    0.01    0.01       0    47.75    0.01    0.01    N/A
        1024            32     float    none      -1    48.45    0.02    0.02       0    47.70    0.02    0.02    N/A
        2048            64     float    none      -1    48.21    0.04    0.04       0    47.90    0.04    0.04    N/A
        4096           128     float    none      -1    47.71    0.09    0.08       0    46.73    0.09    0.08    N/A
        8192           256     float    none      -1    46.31    0.18    0.15       0    46.36    0.18    0.15    N/A
       16384           512     float    none      -1    45.87    0.36    0.31       0    45.84    0.36    0.31    N/A
       32768          1024     float    none      -1    45.98    0.71    0.62       0    45.67    0.72    0.63    N/A
       65536          2048     float    none      -1    46.01    1.42    1.25       0    45.83    1.43    1.25    N/A
      131072          4096     float    none      -1    46.01    2.85    2.49       0    45.90    2.86    2.50    N/A
      262144          8192     float    none      -1    46.00    5.70    4.99       0    46.43    5.65    4.94    N/A
      524288         16384     float    none      -1    46.22   11.34    9.92       0    45.84   11.44   10.01    N/A
     1048576         32768     float    none      -1    48.75   21.51   18.82       0    48.25   21.73   19.02    N/A
     2097152         65536     float    none      -1    54.12   38.75   33.91       0    53.71   39.04   34.16    N/A
     4194304        131072     float    none      -1    57.81   72.55   63.48       0    53.48   78.43   68.63    N/A
     8388608        262144     float    none      -1    54.75  153.20  134.05       0    53.83  155.83  136.35    N/A
    16777216        524288     float    none      -1    72.37  231.84  202.86       0    72.03  232.91  203.79    N/A
    33554432       1048576     float    none      -1   123.00  272.81  238.71       0   122.63  273.61  239.41    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.8547 
#
# Collective test concluded: alltoall_perf
#

