# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: reduce_scatter_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1379176 on h200-bar-196-217 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1379176 on h200-bar-196-217 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1379176 on h200-bar-196-217 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1379176 on h200-bar-196-217 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1379176 on h200-bar-196-217 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1379176 on h200-bar-196-217 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1379176 on h200-bar-196-217 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1379176 on h200-bar-196-217 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float     sum      -1     1.05    0.00    0.00       0     1.05    0.00    0.00       0
           0             0     float     sum      -1     1.26    0.00    0.00       0     1.06    0.00    0.00       0
           0             0     float     sum      -1     1.07    0.00    0.00       0     1.07    0.00    0.00       0
           0             0     float     sum      -1     1.07    0.00    0.00       0     1.06    0.00    0.00       0
           0             0     float     sum      -1     1.06    0.00    0.00       0     1.06    0.00    0.00       0
         128             4     float     sum      -1    41.41    0.00    0.00       0    40.59    0.00    0.00       0
         256             8     float     sum      -1    40.79    0.01    0.01       0    40.34    0.01    0.01       0
         512            16     float     sum      -1    40.75    0.01    0.01       0    40.84    0.01    0.01       0
        1024            32     float     sum      -1    39.85    0.03    0.02       0    40.83    0.03    0.02       0
        2048            64     float     sum      -1    40.55    0.05    0.04       0    40.60    0.05    0.04       0
        4096           128     float     sum      -1    40.67    0.10    0.09       0    40.64    0.10    0.09       0
        8192           256     float     sum      -1    42.12    0.19    0.17       0    40.23    0.20    0.18       0
       16384           512     float     sum      -1    40.54    0.40    0.35       0    41.15    0.40    0.35       0
       32768          1024     float     sum      -1    41.61    0.79    0.69       0    42.89    0.76    0.67       0
       65536          2048     float     sum      -1    43.01    1.52    1.33       0    43.02    1.52    1.33       0
      131072          4096     float     sum      -1    44.72    2.93    2.56       0    44.33    2.96    2.59       0
      262144          8192     float     sum      -1    45.74    5.73    5.01       0    45.30    5.79    5.06       0
      524288         16384     float     sum      -1    47.23   11.10    9.71       0    47.52   11.03    9.65       0
     1048576         32768     float     sum      -1    48.60   21.57   18.88       0    48.55   21.60   18.90       0
     2097152         65536     float     sum      -1    48.42   43.31   37.90       0    49.76   42.14   36.87       0
     4194304        131072     float     sum      -1    48.13   87.15   76.26       0    47.95   87.47   76.54       0
     8388608        262144     float     sum      -1    49.57  169.24  148.09       0    49.43  169.70  148.49       0
    16777216        524288     float     sum      -1    68.47  245.04  214.41       0    68.87  243.62  213.17       0
    33554432       1048576     float     sum      -1   112.77  297.54  260.35       0   112.27  298.86  261.51       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 32.3202 
#
# Collective test concluded: reduce_scatter_perf
#

