# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: reduce_scatter_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1460176 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1460176 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1460176 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1460176 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1460176 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1460176 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1460176 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1460176 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float     sum      -1     0.73    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float     sum      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float     sum      -1     0.73    0.00    0.00       0     0.71    0.00    0.00       0
           0             0     float     sum      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float     sum      -1     0.71    0.00    0.00       0     0.73    0.00    0.00       0
         128             4     float     sum      -1    34.22    0.00    0.00       0   140.87    0.00    0.00       0
         256             8     float     sum      -1    47.01    0.01    0.00       0    34.82    0.01    0.01       0
         512            16     float     sum      -1    34.79    0.01    0.01       0    43.73    0.01    0.01       0
        1024            32     float     sum      -1    34.54    0.03    0.03       0    34.33    0.03    0.03       0
        2048            64     float     sum      -1    34.46    0.06    0.05       0    66.89    0.03    0.03       0
        4096           128     float     sum      -1    34.18    0.12    0.10       0    34.04    0.12    0.11       0
        8192           256     float     sum      -1    33.67    0.24    0.21       0    32.69    0.25    0.22       0
       16384           512     float     sum      -1    33.51    0.49    0.43       0    33.40    0.49    0.43       0
       32768          1024     float     sum      -1    33.96    0.96    0.84       0    33.72    0.97    0.85       0
       65536          2048     float     sum      -1    35.38    1.85    1.62       0    35.15    1.86    1.63       0
      131072          4096     float     sum      -1    36.28    3.61    3.16       0    36.14    3.63    3.17       0
      262144          8192     float     sum      -1    37.08    7.07    6.19       0    37.09    7.07    6.18       0
      524288         16384     float     sum      -1    38.96   13.46   11.77       0    39.54   13.26   11.60       0
     1048576         32768     float     sum      -1    40.77   25.72   22.50       0    40.49   25.90   22.66       0
     2097152         65536     float     sum      -1    41.44   50.61   44.28       0    41.30   50.78   44.43       0
     4194304        131072     float     sum      -1    40.19  104.36   91.31       0    41.11  102.02   89.27       0
     8388608        262144     float     sum      -1    46.48  180.49  157.93       0    45.81  183.13  160.23       0
    16777216        524288     float     sum      -1    68.74  244.07  213.56       0    68.35  245.46  214.78       0
    33554432       1048576     float     sum      -1   111.41  301.17  263.52       0   111.01  302.26  264.48       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 34.1179 
#
# Collective test concluded: reduce_scatter_perf
#

