# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 110780 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 110781 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 110782 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 110783 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 110784 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 110785 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 110786 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 110787 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1149162 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1149163 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1149164 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1149165 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1149166 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1149167 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1149168 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1149169 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float    none       0     7.70    0.02    0.02    N/A     7.46    0.02    0.02    N/A
         256            64     float    none       0     7.52    0.03    0.03    N/A     7.46    0.03    0.03    N/A
         512           128     float    none       0     7.46    0.07    0.07    N/A     7.46    0.07    0.07    N/A
        1024           256     float    none       0     7.88    0.13    0.13    N/A     7.77    0.13    0.13    N/A
        2048           512     float    none       0     8.21    0.25    0.25    N/A     8.25    0.25    0.25    N/A
        4096          1024     float    none       0     8.63    0.47    0.47    N/A     8.63    0.47    0.47    N/A
        8192          2048     float    none       0    10.76    0.76    0.76    N/A    10.79    0.76    0.76    N/A
       16384          4096     float    none       0    12.57    1.30    1.30    N/A    12.57    1.30    1.30    N/A
       32768          8192     float    none       0    14.12    2.32    2.32    N/A    14.12    2.32    2.32    N/A
       65536         16384     float    none       0    21.76    3.01    3.01    N/A    21.73    3.02    3.02    N/A
      131072         32768     float    none       0    42.55    3.08    3.08    N/A    42.40    3.09    3.09    N/A
      262144         65536     float    none       0    52.72    4.97    4.97    N/A    52.58    4.99    4.99    N/A
      524288        131072     float    none       0    56.24    9.32    9.32    N/A    56.04    9.36    9.36    N/A
     1048576        262144     float    none       0    64.85   16.17   16.17    N/A    67.77   15.47   15.47    N/A
     2097152        524288     float    none       0    66.44   31.56   31.56    N/A    66.21   31.67   31.67    N/A
     4194304       1048576     float    none       0    88.48   47.40   47.40    N/A    88.46   47.42   47.42    N/A
     8388608       2097152     float    none       0   137.32   61.09   61.09    N/A   132.42   63.35   63.35    N/A
    16777216       4194304     float    none       0   166.08  101.02  101.02    N/A   166.09  101.01  101.01    N/A
    33554432       8388608     float    none       0   227.29  147.63  147.63    N/A   227.19  147.69  147.69    N/A
    67108864      16777216     float    none       0   346.97  193.41  193.41    N/A   346.65  193.59  193.59    N/A
   134217728      33554432     float    none       0   581.78  230.70  230.70    N/A   581.12  230.96  230.96    N/A
   268435456      67108864     float    none       0  1157.02  232.01  232.01    N/A  1160.69  231.27  231.27    N/A
   536870912     134217728     float    none       0  2036.21  263.66  263.66    N/A  2042.84  262.81  262.81    N/A
  1073741824     268435456     float    none       0  3791.17  283.22  283.22    N/A  3832.27  280.18  280.18    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 68.0178 
#
# Collective test concluded: broadcast_perf
#

