# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  94185 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  94185 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  94185 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  94185 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  94185 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  94185 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  94185 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  94185 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128             4     float    none      -1     6.62    0.02    0.02    N/A     6.84    0.02    0.02    N/A
         256             8     float    none      -1     6.61    0.04    0.03    N/A     5.74    0.04    0.04    N/A
         512            16     float    none      -1     5.71    0.09    0.08    N/A     5.79    0.09    0.08    N/A
        1024            32     float    none      -1     5.74    0.18    0.16    N/A     5.70    0.18    0.16    N/A
        2048            64     float    none      -1     5.68    0.36    0.32    N/A     5.66    0.36    0.32    N/A
        4096           128     float    none      -1     5.68    0.72    0.63    N/A     5.70    0.72    0.63    N/A
        8192           256     float    none      -1     5.80    1.41    1.24    N/A     5.75    1.42    1.25    N/A
       16384           512     float    none      -1     5.88    2.79    2.44    N/A     5.82    2.82    2.46    N/A
       32768          1024     float    none      -1     6.50    5.04    4.41    N/A     6.46    5.08    4.44    N/A
       65536          2048     float    none      -1     7.11    9.21    8.06    N/A     7.09    9.25    8.09    N/A
      131072          4096     float    none      -1     8.59   15.26   13.35    N/A     8.62   15.21   13.31    N/A
      262144          8192     float    none      -1    12.05   21.75   19.03    N/A    11.76   22.29   19.50    N/A
      524288         16384     float    none      -1    13.69   38.29   33.50    N/A    13.03   40.25   35.22    N/A
     1048576         32768     float    none      -1    14.75   71.10   62.21    N/A    14.74   71.14   62.24    N/A
     2097152         65536     float    none      -1    17.77  118.02  103.27    N/A    17.49  119.92  104.93    N/A
     4194304        131072     float    none      -1    23.60  177.76  155.54    N/A    23.10  181.58  158.88    N/A
     8388608        262144     float    none      -1    36.20  231.72  202.75    N/A    34.78  241.21  211.06    N/A
    16777216        524288     float    none      -1    61.86  271.22  237.32    N/A    57.62  291.16  254.77    N/A
    33554432       1048576     float    none      -1   115.61  290.25  253.97    N/A   104.19  322.05  281.80    N/A
    67108864       2097152     float    none      -1   208.24  322.26  281.98    N/A   193.33  347.12  303.73    N/A
   134217728       4194304     float    none      -1   398.67  336.67  294.58    N/A   369.61  363.13  317.74    N/A
   268435456       8388608     float    none      -1   775.30  346.23  302.96    N/A   716.72  374.54  327.72    N/A
   536870912      16777216     float    none      -1  1530.39  350.81  306.96    N/A  1415.24  379.35  331.93    N/A
  1073741824      33554432     float    none      -1  2798.91  383.63  335.68    N/A  2809.94  382.12  334.36    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 112.398 
#
# Collective test concluded: alltoall_perf
#

