# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_gather_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1440476 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1440476 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1440476 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1440476 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1440476 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1440476 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1440476 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1440476 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.72    0.00    0.00       0     0.72    0.00    0.00       0
           0             0     float    none      -1     0.73    0.00    0.00       0     0.72    0.00    0.00       0
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float    none      -1     0.81    0.00    0.00       0     0.73    0.00    0.00       0
         128             4     float    none      -1    34.64    0.00    0.00       0    34.14    0.00    0.00       0
         256             8     float    none      -1    34.18    0.01    0.01       0    34.33    0.01    0.01       0
         512            16     float    none      -1    34.22    0.01    0.01       0    34.13    0.02    0.01       0
        1024            32     float    none      -1    33.97    0.03    0.03       0    34.26    0.03    0.03       0
        2048            64     float    none      -1    34.31    0.06    0.05       0    33.89    0.06    0.05       0
        4096           128     float    none      -1    34.17    0.12    0.10       0    34.10    0.12    0.11       0
        8192           256     float    none      -1    33.38    0.25    0.21       0    32.86    0.25    0.22       0
       16384           512     float    none      -1    33.53    0.49    0.43       0    33.40    0.49    0.43       0
       32768          1024     float    none      -1    33.73    0.97    0.85       0    33.65    0.97    0.85       0
       65536          2048     float    none      -1    35.27    1.86    1.63       0    35.13    1.87    1.63       0
      131072          4096     float    none      -1    36.17    3.62    3.17       0    36.26    3.61    3.16       0
      262144          8192     float    none      -1    36.72    7.14    6.25       0    36.90    7.10    6.22       0
      524288         16384     float    none      -1    38.67   13.56   11.86       0    38.46   13.63   11.93       0
     1048576         32768     float    none      -1    39.80   26.35   23.05       0    39.67   26.43   23.13       0
     2097152         65536     float    none      -1    39.86   52.62   46.04       0    39.92   52.53   45.97       0
     4194304        131072     float    none      -1    38.52  108.89   95.28       0    40.47  103.65   90.70       0
     8388608        262144     float    none      -1    43.71  191.93  167.94       0    42.83  195.87  171.38       0
    16777216        524288     float    none      -1    65.44  256.38  224.33       0    64.81  258.86  226.50       0
    33554432       1048576     float    none      -1   121.06  277.16  242.52       0   117.81  284.81  249.21       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 34.4854 
#
# Collective test concluded: all_gather_perf
#

