Runtime options after parsing command line arguments 
min_size: 128, max_size: 268435456, step_factor: 2, iterations: 10, warmup iterations: 3, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 1, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     sum       t         18.796800         0.007         0.012       
256         64        int32     sum       t         27.619201         0.009         0.016       
512         128       int32     sum       t         44.038400         0.012         0.020       
1024        256       int32     sum       t         77.152002         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     prod      t         18.537600         0.007         0.012       
256         64        int32     prod      t         27.542400         0.009         0.016       
512         128       int32     prod      t         43.948799         0.012         0.020       
1024        256       int32     prod      t         77.203202         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     and       t         18.528000         0.007         0.012       
256         64        int32     and       t         27.584001         0.009         0.016       
512         128       int32     and       t         43.952000         0.012         0.020       
1024        256       int32     and       t         76.646399         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     or        t         19.366400         0.007         0.012       
256         64        int32     or        t         27.558401         0.009         0.016       
512         128       int32     or        t         43.219200         0.012         0.021       
1024        256       int32     or        t         76.656002         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     xor       t         19.353600         0.007         0.012       
256         64        int32     xor       t         27.520001         0.009         0.016       
512         128       int32     xor       t         43.974400         0.012         0.020       
1024        256       int32     xor       t         76.735997         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     min       t         19.283199         0.007         0.012       
256         64        int32     min       t         27.516800         0.009         0.016       
512         128       int32     min       t         43.881601         0.012         0.020       
1024        256       int32     min       t         77.475202         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     max       t         18.537600         0.007         0.012       
256         64        int32     max       t         27.465600         0.009         0.016       
512         128       int32     max       t         43.900800         0.012         0.020       
1024        256       int32     max       t         76.697600         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     sum       t         16.889600         0.008         0.013       
256         32        int64     sum       t         23.497599         0.011         0.019       
512         64        int64     sum       t         34.947199         0.015         0.026       
1024        128       int64     sum       t         58.704001         0.017         0.031       
2048        256       int64     sum       t         107.843196        0.019         0.033       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     prod      t         16.844800         0.008         0.013       
256         32        int64     prod      t         22.672001         0.011         0.020       
512         64        int64     prod      t         35.676801         0.014         0.025       
1024        128       int64     prod      t         59.468800         0.017         0.030       
2048        256       int64     prod      t         109.443200        0.019         0.033       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     and       t         16.032000         0.008         0.014       
256         32        int64     and       t         22.662400         0.011         0.020       
512         64        int64     and       t         34.115201         0.015         0.026       
1024        128       int64     and       t         57.929599         0.018         0.031       
2048        256       int64     and       t         106.236804        0.019         0.034       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     or        t         16.844800         0.008         0.013       
256         32        int64     or        t         22.598401         0.011         0.020       
512         64        int64     or        t         34.092799         0.015         0.026       
1024        128       int64     or        t         57.888001         0.018         0.031       
2048        256       int64     or        t         105.455995        0.019         0.034       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     xor       t         16.844800         0.008         0.013       
256         32        int64     xor       t         22.572801         0.011         0.020       
512         64        int64     xor       t         34.112000         0.015         0.026       
1024        128       int64     xor       t         57.846397         0.018         0.031       
2048        256       int64     xor       t         105.420804        0.019         0.034       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     min       t         16.886400         0.008         0.013       
256         32        int64     min       t         22.601600         0.011         0.020       
512         64        int64     min       t         35.718399         0.014         0.025       
1024        128       int64     min       t         60.310400         0.017         0.030       
2048        256       int64     min       t         110.297596        0.019         0.032       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     max       t         16.832000         0.008         0.013       
256         32        int64     max       t         23.385599         0.011         0.019       
512         64        int64     max       t         34.908801         0.015         0.026       
1024        128       int64     max       t         60.288000         0.017         0.030       
2048        256       int64     max       t         110.332799        0.019         0.032       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     sum       w         11.990400         0.011         0.019       
256         64        int32     sum       w         12.831999         0.020         0.035       
512         128       int32     sum       w         15.222400         0.034         0.059       
1024        256       int32     sum       w         18.550400         0.055         0.097       
2048        512       int32     sum       w         26.761600         0.077         0.134       
4096        1024      int32     sum       w         42.352000         0.097         0.169       
8192        2048      int32     sum       w         71.763200         0.114         0.200       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     prod      w         12.739199         0.010         0.018       
256         64        int32     prod      w         12.774400         0.020         0.035       
512         128       int32     prod      w         14.486399         0.035         0.062       
1024        256       int32     prod      w         18.524800         0.055         0.097       
2048        512       int32     prod      w         26.752001         0.077         0.134       
4096        1024      int32     prod      w         43.100801         0.095         0.166       
8192        2048      int32     prod      w         71.801603         0.114         0.200       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     and       w         11.964800         0.011         0.019       
256         64        int32     and       w         12.793601         0.020         0.035       
512         128       int32     and       w         15.228800         0.034         0.059       
1024        256       int32     and       w         18.569601         0.055         0.097       
2048        512       int32     and       w         27.513599         0.074         0.130       
4096        1024      int32     and       w         42.313600         0.097         0.169       
8192        2048      int32     and       w         71.727997         0.114         0.200       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     or        w         11.968000         0.011         0.019       
256         64        int32     or        w         12.796800         0.020         0.035       
512         128       int32     or        w         14.470400         0.035         0.062       
1024        256       int32     or        w         18.550400         0.055         0.097       
2048        512       int32     or        w         26.758400         0.077         0.134       
4096        1024      int32     or        w         42.268801         0.097         0.170       
8192        2048      int32     or        w         71.727997         0.114         0.200       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     xor       w         11.987200         0.011         0.019       
256         64        int32     xor       w         12.812801         0.020         0.035       
512         128       int32     xor       w         15.206400         0.034         0.059       
1024        256       int32     xor       w         18.566400         0.055         0.097       
2048        512       int32     xor       w         26.704001         0.077         0.134       
4096        1024      int32     xor       w         42.291200         0.097         0.169       
8192        2048      int32     xor       w         71.756798         0.114         0.200       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     min       w         12.748800         0.010         0.018       
256         64        int32     min       w         12.784000         0.020         0.035       
512         128       int32     min       w         15.212800         0.034         0.059       
1024        256       int32     min       w         18.544000         0.055         0.097       
2048        512       int32     min       w         27.580801         0.074         0.130       
4096        1024      int32     min       w         42.307201         0.097         0.169       
8192        2048      int32     min       w         71.888000         0.114         0.199       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     max       w         11.920000         0.011         0.019       
256         64        int32     max       w         12.860800         0.020         0.035       
512         128       int32     max       w         15.321600         0.033         0.058       
1024        256       int32     max       w         18.553600         0.055         0.097       
2048        512       int32     max       w         27.507201         0.074         0.130       
4096        1024      int32     max       w         42.291200         0.097         0.169       
8192        2048      int32     max       w         71.872002         0.114         0.199       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     sum       w         11.996800         0.011         0.019       
256         32        int64     sum       w         11.964800         0.021         0.037       
512         64        int64     sum       w         12.736000         0.040         0.070       
1024        128       int64     sum       w         15.248001         0.067         0.118       
2048        256       int64     sum       w         19.449601         0.105         0.184       
4096        512       int64     sum       w         27.612799         0.148         0.260       
8192        1024      int64     sum       w         43.065599         0.190         0.333       
16384       2048      int64     sum       w         75.078398         0.218         0.382       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     prod      w         12.896000         0.010         0.017       
256         32        int64     prod      w         12.006400         0.021         0.037       
512         64        int64     prod      w         12.857600         0.040         0.070       
1024        128       int64     prod      w         15.270400         0.067         0.117       
2048        256       int64     prod      w         19.334400         0.106         0.185       
4096        512       int64     prod      w         27.532801         0.149         0.260       
8192        1024      int64     prod      w         42.307201         0.194         0.339       
16384       2048      int64     prod      w         74.211198         0.221         0.386       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     and       w         12.787201         0.010         0.018       
256         32        int64     and       w         11.984000         0.021         0.037       
512         64        int64     and       w         12.848000         0.040         0.070       
1024        128       int64     and       w         15.308800         0.067         0.117       
2048        256       int64     and       w         19.379200         0.106         0.185       
4096        512       int64     and       w         27.555200         0.149         0.260       
8192        1024      int64     and       w         42.252800         0.194         0.339       
16384       2048      int64     and       w         73.475200         0.223         0.390       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     or        w         11.900800         0.011         0.019       
256         32        int64     or        w         11.939200         0.021         0.038       
512         64        int64     or        w         12.777600         0.040         0.070       
1024        128       int64     or        w         15.257600         0.067         0.117       
2048        256       int64     or        w         19.401599         0.106         0.185       
4096        512       int64     or        w         27.564800         0.149         0.260       
8192        1024      int64     or        w         42.310399         0.194         0.339       
16384       2048      int64     or        w         73.433602         0.223         0.390       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     xor       w         11.958400         0.011         0.019       
256         32        int64     xor       w         12.009600         0.021         0.037       
512         64        int64     xor       w         12.880000         0.040         0.070       
1024        128       int64     xor       w         15.248001         0.067         0.118       
2048        256       int64     xor       w         19.286400         0.106         0.186       
4096        512       int64     xor       w         27.545601         0.149         0.260       
8192        1024      int64     xor       w         42.332801         0.194         0.339       
16384       2048      int64     xor       w         73.561603         0.223         0.390       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     min       w         12.758400         0.010         0.018       
256         32        int64     min       w         11.923200         0.021         0.038       
512         64        int64     min       w         12.816000         0.040         0.070       
1024        128       int64     min       w         15.344000         0.067         0.117       
2048        256       int64     min       w         19.427200         0.105         0.184       
4096        512       int64     min       w         27.487999         0.149         0.261       
8192        1024      int64     min       w         43.088001         0.190         0.333       
16384       2048      int64     min       w         75.049597         0.218         0.382       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     max       w         11.952000         0.011         0.019       
256         32        int64     max       w         12.054400         0.021         0.037       
512         64        int64     max       w         12.764800         0.040         0.070       
1024        128       int64     max       w         15.212800         0.067         0.118       
2048        256       int64     max       w         19.363201         0.106         0.185       
4096        512       int64     max       w         27.555200         0.149         0.260       
8192        1024      int64     max       w         43.075201         0.190         0.333       
16384       2048      int64     max       w         75.078398         0.218         0.382       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     sum       b         6.307200          0.020         0.036       
256         64        int32     sum       b         6.275200          0.041         0.071       
512         128       int32     sum       b         6.355200          0.081         0.141       
1024        256       int32     sum       b         7.916800          0.129         0.226       
2048        512       int32     sum       b         11.129600         0.184         0.322       
4096        1024      int32     sum       b         16.835199         0.243         0.426       
8192        2048      int32     sum       b         21.011201         0.390         0.682       
16384       4096      int32     sum       b         56.275201         0.291         0.509       
32768       8192      int32     sum       b         104.560006        0.313         0.548       
65536       16384     int32     sum       b         205.382395        0.319         0.558       
131072      32768     int32     sum       b         408.454418        0.321         0.562       
262144      65536     int32     sum       b         811.590385        0.323         0.565       
524288      131072    int32     sum       b         1619.337654       0.324         0.567       
1048576     262144    int32     sum       b         3231.481552       0.324         0.568       
2097152     524288    int32     sum       b         6459.839630       0.325         0.568       
4194304     1048576   int32     sum       b         12911.120605      0.325         0.569       
8388608     2097152   int32     sum       b         25815.942383      0.325         0.569       
16777216    4194304   int32     sum       b         53582.073975      0.313         0.548       
33554432    8388608   int32     sum       b         112829.370117     0.297         0.520       
67108864    16777216  int32     sum       b         226532.885742     0.296         0.518       
134217728   33554432  int32     sum       b         452939.453125     0.296         0.519       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     prod      b         6.444800          0.020         0.035       
256         64        int32     prod      b         6.377600          0.040         0.070       
512         128       int32     prod      b         7.209600          0.071         0.124       
1024        256       int32     prod      b         7.872000          0.130         0.228       
2048        512       int32     prod      b         11.088000         0.185         0.323       
4096        1024      int32     prod      b         16.908801         0.242         0.424       
8192        2048      int32     prod      b         21.078400         0.389         0.680       
16384       4096      int32     prod      b         56.176001         0.292         0.510       
32768       8192      int32     prod      b         104.560006        0.313         0.548       
65536       16384     int32     prod      b         205.328012        0.319         0.559       
131072      32768     int32     prod      b         409.382391        0.320         0.560       
262144      65536     int32     prod      b         812.307167        0.323         0.565       
524288      131072    int32     prod      b         1620.876884       0.323         0.566       
1048576     262144    int32     prod      b         3234.688187       0.324         0.567       
2097152     524288    int32     prod      b         6464.131165       0.324         0.568       
4194304     1048576   int32     prod      b         12921.856689      0.325         0.568       
8388608     2097152   int32     prod      b         25850.741577      0.325         0.568       
16777216    4194304   int32     prod      b         53603.698730      0.313         0.548       
33554432    8388608   int32     prod      b         112915.551758     0.297         0.520       
67108864    16777216  int32     prod      b         226703.198242     0.296         0.518       
134217728   33554432  int32     prod      b         453276.904297     0.296         0.518       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     and       b         6.460800          0.020         0.035       
256         64        int32     and       b         6.416000          0.040         0.070       
512         128       int32     and       b         6.377600          0.080         0.140       
1024        256       int32     and       b         8.688000          0.118         0.206       
2048        512       int32     and       b         11.248000         0.182         0.319       
4096        1024      int32     and       b         16.896001         0.242         0.424       
8192        2048      int32     and       b         21.801600         0.376         0.658       
