# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1394929 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1394929 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1394929 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1394929 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1394929 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1394929 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1394929 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1394929 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    33.79    0.00    0.00       0    33.30    0.00    0.00       0
           8             2     float     sum      -1    33.70    0.00    0.00       0    33.54    0.00    0.00       0
          16             4     float     sum      -1    33.40    0.00    0.00       0    33.28    0.00    0.00       0
          32             8     float     sum      -1    33.58    0.00    0.00       0    33.51    0.00    0.00       0
          64            16     float     sum      -1    33.55    0.00    0.00       0    33.62    0.00    0.00       0
         128            32     float     sum      -1    33.17    0.00    0.01       0    32.43    0.00    0.01       0
         256            64     float     sum      -1    32.26    0.01    0.01       0    32.05    0.01    0.01       0
         512           128     float     sum      -1    32.14    0.02    0.03       0    32.48    0.02    0.03       0
        1024           256     float     sum      -1    32.16    0.03    0.06       0    31.96    0.03    0.06       0
        2048           512     float     sum      -1    32.45    0.06    0.11       0    32.58    0.06    0.11       0
        4096          1024     float     sum      -1    33.28    0.12    0.22       0    33.21    0.12    0.22       0
        8192          2048     float     sum      -1    34.00    0.24    0.42       0    33.90    0.24    0.42       0
       16384          4096     float     sum      -1    34.14    0.48    0.84       0    34.23    0.48    0.84       0
       32768          8192     float     sum      -1    34.07    0.96    1.68       0    34.21    0.96    1.68       0
       65536         16384     float     sum      -1    34.63    1.89    3.31       0    35.27    1.86    3.25       0
      131072         32768     float     sum      -1    35.48    3.69    6.46       0    36.91    3.55    6.21       0
      262144         65536     float     sum      -1    37.22    7.04   12.33       0    39.29    6.67   11.68       0
      524288        131072     float     sum      -1    40.68   12.89   22.55       0    40.16   13.05   22.85       0
     1048576        262144     float     sum      -1    42.40   24.73   43.28       0    42.52   24.66   43.16       0
     2097152        524288     float     sum      -1    42.52   49.33   86.32       0    42.37   49.50   86.63       0
     4194304       1048576     float     sum      -1    50.78   82.60  144.55       0    49.55   84.64  148.12       0
     8388608       2097152     float     sum      -1    77.83  107.78  188.61       0    75.81  110.66  193.65       0
    16777216       4194304     float     sum      -1   117.51  142.77  249.85       0   115.77  144.91  253.60       0
    33554432       8388608     float     sum      -1   209.46  160.19  280.33       0   210.50  159.40  278.95       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 43.5927 
#
# Collective test concluded: all_reduce_perf
#

