# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_gather_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1378547 on h200-bar-196-217 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1378548 on h200-bar-196-217 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1378549 on h200-bar-196-217 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1378550 on h200-bar-196-217 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1378551 on h200-bar-196-217 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1378552 on h200-bar-196-217 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1378553 on h200-bar-196-217 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1378554 on h200-bar-196-217 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1887794 on h200-bar-199-171 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1887795 on h200-bar-199-171 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1887796 on h200-bar-199-171 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1887797 on h200-bar-199-171 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1887798 on h200-bar-199-171 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1887799 on h200-bar-199-171 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1887800 on h200-bar-199-171 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1887801 on h200-bar-199-171 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.19    0.00    0.00       0     0.18    0.00    0.00       0
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00       0
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00       0
           0             0     float    none      -1     0.18    0.00    0.00       0     0.17    0.00    0.00       0
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00       0
           0             0     float    none      -1     0.17    0.00    0.00       0     0.17    0.00    0.00       0
         256             4     float    none      -1    43.11    0.01    0.01       0    42.96    0.01    0.01       0
         512             8     float    none      -1    42.98    0.01    0.01       0    42.83    0.01    0.01       0
        1024            16     float    none      -1    43.08    0.02    0.02       0    43.02    0.02    0.02       0
        2048            32     float    none      -1    43.06    0.05    0.04       0    43.00    0.05    0.04       0
        4096            64     float    none      -1    42.95    0.10    0.09       0    43.00    0.10    0.09       0
        8192           128     float    none      -1    43.21    0.19    0.18       0    43.10    0.19    0.18       0
       16384           256     float    none      -1    43.99    0.37    0.35       0    44.16    0.37    0.35       0
       32768           512     float    none      -1    45.71    0.72    0.67       0    45.60    0.72    0.67       0
       65536          1024     float    none      -1    49.04    1.34    1.25       0    48.93    1.34    1.26       0
      131072          2048     float    none      -1    51.17    2.56    2.40       0    50.94    2.57    2.41       0
      262144          4096     float    none      -1    53.18    4.93    4.62       0    52.46    5.00    4.69       0
      524288          8192     float    none      -1    54.10    9.69    9.09       0    53.45    9.81    9.20       0
     1048576         16384     float    none      -1    67.66   15.50   14.53       0    63.27   16.57   15.54       0
     2097152         32768     float    none      -1   170.11   12.33   11.56       0   169.62   12.36   11.59       0
     4194304         65536     float    none      -1   175.22   23.94   22.44       0   174.29   24.06   22.56       0
     8388608        131072     float    none      -1   185.94   45.11   42.29       0   184.95   45.36   42.52       0
    16777216        262144     float    none      -1   225.44   74.42   69.77       0   222.86   75.28   70.58       0
    33554432        524288     float    none      -1   274.28  122.34  114.69       0   270.95  123.84  116.10       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 12.3297 
#
# Collective test concluded: all_gather_perf
#

