# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1376095 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1376095 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1376095 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1376095 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1376095 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1376095 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1376095 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1376095 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.72    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.71    0.00    0.00    N/A
           0             0     float    none      -1     0.72    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.72    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.71    0.00    0.00       0     0.73    0.00    0.00    N/A
         128             4     float    none      -1    57.72    0.00    0.00       0    56.32    0.00    0.00    N/A
         256             8     float    none      -1    57.04    0.00    0.00       0    56.75    0.00    0.00    N/A
         512            16     float    none      -1    57.16    0.01    0.01       0    56.48    0.01    0.01    N/A
        1024            32     float    none      -1    58.56    0.02    0.02       0    56.65    0.02    0.02    N/A
        2048            64     float    none      -1    57.91    0.04    0.03       0    56.69    0.04    0.03    N/A
        4096           128     float    none      -1    56.56    0.07    0.06       0    55.25    0.07    0.06    N/A
        8192           256     float    none      -1    53.87    0.15    0.13       0    54.33    0.15    0.13    N/A
       16384           512     float    none      -1    54.62    0.30    0.26       0    54.04    0.30    0.27    N/A
       32768          1024     float    none      -1    53.92    0.61    0.53       0    53.43    0.61    0.54    N/A
       65536          2048     float    none      -1    54.20    1.21    1.06       0    53.97    1.21    1.06    N/A
      131072          4096     float    none      -1    55.43    2.36    2.07       0    56.24    2.33    2.04    N/A
      262144          8192     float    none      -1    58.16    4.51    3.94       0    58.59    4.47    3.92    N/A
      524288         16384     float    none      -1    60.99    8.60    7.52       0    60.37    8.68    7.60    N/A
     1048576         32768     float    none      -1    62.77   16.71   14.62       0    63.21   16.59   14.51    N/A
     2097152         65536     float    none      -1    69.79   30.05   26.29       0    69.25   30.28   26.50    N/A
     4194304        131072     float    none      -1    70.13   59.81   52.33       0    66.44   63.12   55.23    N/A
     8388608        262144     float    none      -1    65.82  127.44  111.51       0    63.71  131.68  115.22    N/A
    16777216        524288     float    none      -1    71.57  234.41  205.11       0    71.05  236.12  206.60    N/A
    33554432       1048576     float    none      -1   125.79  266.74  233.40       0   121.92  275.22  240.82    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 27.7805 
#
# Collective test concluded: alltoall_perf
#

