# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1381201 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1381201 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1381201 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1381201 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1381201 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1381201 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1381201 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1381201 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    34.02    0.00    0.00       0    34.00    0.00    0.00       0
           8             2     float     sum      -1    33.96    0.00    0.00       0    33.85    0.00    0.00       0
          16             4     float     sum      -1    33.79    0.00    0.00       0    33.93    0.00    0.00       0
          32             8     float     sum      -1    34.32    0.00    0.00       0    33.71    0.00    0.00       0
          64            16     float     sum      -1    33.89    0.00    0.00       0    33.59    0.00    0.00       0
         128            32     float     sum      -1    33.37    0.00    0.01       0    32.44    0.00    0.01       0
         256            64     float     sum      -1    32.42    0.01    0.01       0    32.51    0.01    0.01       0
         512           128     float     sum      -1    32.67    0.02    0.03       0    32.61    0.02    0.03       0
        1024           256     float     sum      -1    32.63    0.03    0.05       0    32.37    0.03    0.06       0
        2048           512     float     sum      -1    32.84    0.06    0.11       0    33.15    0.06    0.11       0
        4096          1024     float     sum      -1    33.60    0.12    0.21       0    33.63    0.12    0.21       0
        8192          2048     float     sum      -1    34.21    0.24    0.42       0    34.13    0.24    0.42       0
       16384          4096     float     sum      -1    34.32    0.48    0.84       0    34.33    0.48    0.84       0
       32768          8192     float     sum      -1    34.37    0.95    1.67       0    34.28    0.96    1.67       0
       65536         16384     float     sum      -1    34.89    1.88    3.29       0    35.08    1.87    3.27       0
      131072         32768     float     sum      -1    35.38    3.70    6.48       0    35.31    3.71    6.50       0
      262144         65536     float     sum      -1    35.95    7.29   12.76       0    35.92    7.30   12.77       0
      524288        131072     float     sum      -1    36.55   14.34   25.10       0    36.35   14.42   25.24       0
     1048576        262144     float     sum      -1    38.48   27.25   47.69       0    38.29   27.38   47.92       0
     2097152        524288     float     sum      -1    40.67   51.57   90.25       0    40.39   51.92   90.85       0
     4194304       1048576     float     sum      -1    53.53   78.36  137.13       0    53.24   78.78  137.86       0
     8388608       2097152     float     sum      -1    82.19  102.07  178.62       0    81.48  102.96  180.18       0
    16777216       4194304     float     sum      -1   123.33  136.03  238.06       0   122.63  136.81  239.41       0
    33554432       8388608     float     sum      -1   197.13  170.21  297.87       0   197.55  169.85  297.24       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 43.4417 
#
# Collective test concluded: all_reduce_perf
#

