# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1402943 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1402943 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1402943 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1402943 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1402943 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1402943 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1402943 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1402943 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0    32.40    0.00    0.00       0    31.93    0.00    0.00       0
           8             2     float    none       0    31.75    0.00    0.00       0    31.68    0.00    0.00       0
          16             4     float    none       0    32.17    0.00    0.00       0    31.87    0.00    0.00       0
          32             8     float    none       0    31.78    0.00    0.00       0    31.60    0.00    0.00       0
          64            16     float    none       0    31.78    0.00    0.00       0    31.48    0.00    0.00       0
         128            32     float    none       0    31.38    0.00    0.00       0    30.23    0.00    0.00       0
         256            64     float    none       0    30.82    0.01    0.01       0    30.59    0.01    0.01       0
         512           128     float    none       0    30.33    0.02    0.02       0    30.60    0.02    0.02       0
        1024           256     float    none       0    30.74    0.03    0.03       0    31.69    0.03    0.03       0
        2048           512     float    none       0    30.50    0.07    0.07       0    30.47    0.07    0.07       0
        4096          1024     float    none       0    31.07    0.13    0.13       0    30.41    0.13    0.13       0
        8192          2048     float    none       0    30.53    0.27    0.27       0    30.32    0.27    0.27       0
       16384          4096     float    none       0    30.72    0.53    0.53       0    30.28    0.54    0.54       0
       32768          8192     float    none       0    30.66    1.07    1.07       0    30.46    1.08    1.08       0
       65536         16384     float    none       0    31.27    2.10    2.10       0    31.48    2.08    2.08       0
      131072         32768     float    none       0    32.27    4.06    4.06       0    42.30    3.10    3.10       0
      262144         65536     float    none       0    35.33    7.42    7.42       0    32.47    8.07    8.07       0
      524288        131072     float    none       0    34.94   15.00   15.00       0    34.12   15.37   15.37       0
     1048576        262144     float    none       0    35.97   29.15   29.15       0    35.99   29.13   29.13       0
     2097152        524288     float    none       0    39.04   53.72   53.72       0    38.95   53.84   53.84       0
     4194304       1048576     float    none       0    53.77   78.01   78.01       0    52.24   80.29   80.29       0
     8388608       2097152     float    none       0    86.19   97.33   97.33       0    82.58  101.58  101.58       0
    16777216       4194304     float    none       0   103.01  162.88  162.88       0   102.62  163.49  163.49       0
    33554432       8388608     float    none       0   145.88  230.01  230.01       0   146.29  229.37  229.37       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 28.5481 
#
# Collective test concluded: broadcast_perf
#

