# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  79623 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  79623 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  79623 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  79623 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  79623 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  79623 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  79623 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  79623 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     5.85    0.02    0.04    N/A     5.76    0.02    0.04    N/A
         256            64     float     sum      -1     5.74    0.04    0.08    N/A     5.62    0.05    0.08    N/A
         512           128     float     sum      -1     4.68    0.11    0.19    N/A     4.67    0.11    0.19    N/A
        1024           256     float     sum      -1     5.07    0.20    0.35    N/A     5.02    0.20    0.36    N/A
        2048           512     float     sum      -1     5.21    0.39    0.69    N/A     5.19    0.39    0.69    N/A
        4096          1024     float     sum      -1     5.34    0.77    1.34    N/A     5.31    0.77    1.35    N/A
        8192          2048     float     sum      -1     5.69    1.44    2.52    N/A     5.66    1.45    2.53    N/A
       16384          4096     float     sum      -1     6.05    2.71    4.74    N/A     6.05    2.71    4.74    N/A
       32768          8192     float     sum      -1     8.59    3.82    6.68    N/A     8.43    3.89    6.80    N/A
       65536         16384     float     sum      -1     8.90    7.36   12.88    N/A     8.77    7.47   13.08    N/A
      131072         32768     float     sum      -1     9.14   14.35   25.11    N/A     9.12   14.38   25.16    N/A
      262144         65536     float     sum      -1    11.37   23.06   40.35    N/A    10.87   24.11   42.18    N/A
      524288        131072     float     sum      -1    18.43   28.45   49.78    N/A    16.99   30.85   53.99    N/A
     1048576        262144     float     sum      -1    20.50   51.14   89.50    N/A    20.50   51.15   89.51    N/A
     2097152        524288     float     sum      -1    24.19   86.71  151.75    N/A    24.42   85.86  150.26    N/A
     4194304       1048576     float     sum      -1    37.50  111.85  195.74    N/A    38.11  110.07  192.62    N/A
     8388608       2097152     float     sum      -1    64.98  129.09  225.90    N/A    65.39  128.29  224.51    N/A
    16777216       4194304     float     sum      -1   115.02  145.87  255.27    N/A   114.54  146.48  256.33    N/A
    33554432       8388608     float     sum      -1   218.68  153.44  268.53    N/A   215.87  155.44  272.02    N/A
    67108864      16777216     float     sum      -1   425.01  157.90  276.33    N/A   418.71  160.28  280.48    N/A
   134217728      33554432     float     sum      -1   831.52  161.41  282.47    N/A   820.35  163.61  286.32    N/A
   268435456      67108864     float     sum      -1  1645.87  163.10  285.42    N/A  1622.99  165.40  289.44    N/A
   536870912     134217728     float     sum      -1  3271.25  164.12  287.21    N/A  3219.28  166.77  291.84    N/A
  1073741824     268435456     float     sum      -1  6543.61  164.09  287.16    N/A  6421.53  167.21  292.62    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.149 
#
# Collective test concluded: all_reduce_perf
#

