# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  87056 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  87056 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  87056 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  87056 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  87056 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  87056 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  87056 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  87056 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128             4     float    none      -1     6.14    0.02    0.02    N/A     6.00    0.02    0.02    N/A
         256             8     float    none      -1     5.81    0.04    0.04    N/A     5.70    0.04    0.04    N/A
         512            16     float    none      -1     5.66    0.09    0.08    N/A     5.69    0.09    0.08    N/A
        1024            32     float    none      -1     5.73    0.18    0.16    N/A     5.73    0.18    0.16    N/A
        2048            64     float    none      -1     5.71    0.36    0.31    N/A     5.63    0.36    0.32    N/A
        4096           128     float    none      -1     5.74    0.71    0.62    N/A     5.73    0.72    0.63    N/A
        8192           256     float    none      -1     5.76    1.42    1.24    N/A     5.72    1.43    1.25    N/A
       16384           512     float    none      -1     5.91    2.77    2.43    N/A     5.88    2.79    2.44    N/A
       32768          1024     float    none      -1     6.49    5.05    4.42    N/A     6.47    5.06    4.43    N/A
       65536          2048     float    none      -1     7.06    9.28    8.12    N/A     7.06    9.28    8.12    N/A
      131072          4096     float    none      -1     8.57   15.30   13.39    N/A     8.48   15.46   13.53    N/A
      262144          8192     float    none      -1    11.97   21.91   19.17    N/A    11.82   22.19   19.41    N/A
      524288         16384     float    none      -1    13.66   38.38   33.58    N/A    13.03   40.23   35.20    N/A
     1048576         32768     float    none      -1    14.71   71.28   62.37    N/A    14.79   70.91   62.05    N/A
     2097152         65536     float    none      -1    17.67  118.65  103.82    N/A    17.50  119.84  104.86    N/A
     4194304        131072     float    none      -1    23.46  178.81  156.46    N/A    23.10  181.53  158.84    N/A
     8388608        262144     float    none      -1    35.91  233.59  204.39    N/A    34.88  240.47  210.41    N/A
    16777216        524288     float    none      -1    60.24  278.52  243.70    N/A    58.21  288.21  252.18    N/A
    33554432       1048576     float    none      -1   112.52  298.20  260.92    N/A   105.13  319.16  279.27    N/A
    67108864       2097152     float    none      -1   203.55  329.69  288.47    N/A   196.59  341.37  298.70    N/A
   134217728       4194304     float    none      -1   390.82  343.43  300.50    N/A   378.01  355.07  310.68    N/A
   268435456       8388608     float    none      -1   758.51  353.90  309.66    N/A   732.74  366.35  320.55    N/A
   536870912      16777216     float    none      -1  1495.04  359.10  314.21    N/A  1447.14  370.99  324.61    N/A
  1073741824      33554432     float    none      -1  2800.61  383.40  335.47    N/A  2806.35  382.61  334.78    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 112.628 
#
# Collective test concluded: alltoall_perf
#

