# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_gather_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1378179 on h200-bar-196-217 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1378179 on h200-bar-196-217 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1378179 on h200-bar-196-217 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1378179 on h200-bar-196-217 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1378179 on h200-bar-196-217 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1378179 on h200-bar-196-217 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1378179 on h200-bar-196-217 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1378179 on h200-bar-196-217 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     1.07    0.00    0.00       0     1.05    0.00    0.00       0
           0             0     float    none      -1     1.05    0.00    0.00       0     1.06    0.00    0.00       0
           0             0     float    none      -1     1.05    0.00    0.00       0     1.06    0.00    0.00       0
           0             0     float    none      -1     1.05    0.00    0.00       0     1.08    0.00    0.00       0
           0             0     float    none      -1     1.06    0.00    0.00       0     1.06    0.00    0.00       0
         128             4     float    none      -1    34.72    0.00    0.00       0    33.62    0.00    0.00       0
         256             8     float    none      -1    35.29    0.01    0.01       0    35.60    0.01    0.01       0
         512            16     float    none      -1    35.36    0.01    0.01       0    35.05    0.01    0.01       0
        1024            32     float    none      -1    34.92    0.03    0.03       0    35.65    0.03    0.03       0
        2048            64     float    none      -1    35.58    0.06    0.05       0    35.00    0.06    0.05       0
        4096           128     float    none      -1    35.90    0.11    0.10       0    35.35    0.12    0.10       0
        8192           256     float    none      -1    35.64    0.23    0.20       0    35.10    0.23    0.20       0
       16384           512     float    none      -1    36.57    0.45    0.39       0    36.56    0.45    0.39       0
       32768          1024     float    none      -1    37.95    0.86    0.76       0    36.85    0.89    0.78       0
       65536          2048     float    none      -1    40.66    1.61    1.41       0    39.02    1.68    1.47       0
      131072          4096     float    none      -1    39.32    3.33    2.92       0    39.44    3.32    2.91       0
      262144          8192     float    none      -1    40.87    6.41    5.61       0    42.61    6.15    5.38       0
      524288         16384     float    none      -1    44.38   11.81   10.34       0    45.82   11.44   10.01       0
     1048576         32768     float    none      -1    44.43   23.60   20.65       0    45.80   22.89   20.03       0
     2097152         65536     float    none      -1    45.98   45.61   39.91       0    50.17   41.80   36.58       0
     4194304        131072     float    none      -1    43.36   96.73   84.64       0    45.16   92.87   81.26       0
     8388608        262144     float    none      -1    45.99  182.41  159.61       0    48.22  173.98  152.23       0
    16777216        524288     float    none      -1    66.30  253.03  221.40       0    65.56  255.89  223.91       0
    33554432       1048576     float    none      -1   122.11  274.80  240.45       0   118.70  282.68  247.34       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 32.733 
#
# Collective test concluded: all_gather_perf
#

