# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: reduce_scatter_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1980626 on h200-bar-201-239 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1980626 on h200-bar-201-239 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1980626 on h200-bar-201-239 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1980626 on h200-bar-201-239 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1980626 on h200-bar-201-239 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1980626 on h200-bar-201-239 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1980626 on h200-bar-201-239 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1980626 on h200-bar-201-239 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float     sum      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float     sum      -1     0.79    0.00    0.00       0     0.72    0.00    0.00       0
           0             0     float     sum      -1     0.72    0.00    0.00       0     0.73    0.00    0.00       0
           0             0     float     sum      -1     0.73    0.00    0.00       0     0.72    0.00    0.00       0
           0             0     float     sum      -1     0.73    0.00    0.00       0     0.73    0.00    0.00       0
         128             4     float     sum      -1    32.62    0.00    0.00       0    32.32    0.00    0.00       0
         256             8     float     sum      -1    32.22    0.01    0.01       0    32.29    0.01    0.01       0
         512            16     float     sum      -1    32.23    0.02    0.01       0    32.36    0.02    0.01       0
        1024            32     float     sum      -1    32.40    0.03    0.03       0    32.20    0.03    0.03       0
        2048            64     float     sum      -1    32.33    0.06    0.06       0    32.26    0.06    0.06       0
        4096           128     float     sum      -1    32.14    0.13    0.11       0    31.93    0.13    0.11       0
        8192           256     float     sum      -1    31.89    0.26    0.22       0    30.82    0.27    0.23       0
       16384           512     float     sum      -1    31.83    0.51    0.45       0    31.93    0.51    0.45       0
       32768          1024     float     sum      -1    32.31    1.01    0.89       0    32.32    1.01    0.89       0
       65536          2048     float     sum      -1    33.67    1.95    1.70       0    33.75    1.94    1.70       0
      131072          4096     float     sum      -1    34.19    3.83    3.35       0    34.33    3.82    3.34       0
      262144          8192     float     sum      -1    35.06    7.48    6.54       0    34.60    7.58    6.63       0
      524288         16384     float     sum      -1    35.67   14.70   12.86       0    35.75   14.67   12.83       0
     1048576         32768     float     sum      -1    35.88   29.23   25.57       0    36.16   29.00   25.37       0
     2097152         65536     float     sum      -1    36.06   58.15   50.89       0    35.25   59.50   52.06       0
     4194304        131072     float     sum      -1    34.84  120.39  105.34       0    35.74  117.37  102.70       0
     8388608        262144     float     sum      -1    35.47  236.51  206.95       0    34.71  241.66  211.46       0
    16777216        524288     float     sum      -1    54.37  308.56  269.99       0    54.60  307.26  268.85       0
    33554432       1048576     float     sum      -1   101.62  330.18  288.91       0   100.47  333.99  292.24       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 40.6847 
#
# Collective test concluded: reduce_scatter_perf
#

