# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1360351 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1360352 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1360353 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1360354 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1360355 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1360356 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1360357 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1360358 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1385436 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1385437 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1385438 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1385439 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1385440 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1385441 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1385442 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1385443 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    30.93    0.00    0.00       0    29.67    0.00    0.00       0
           8             2     float     sum      -1    29.66    0.00    0.00       0    29.70    0.00    0.00       0
          16             4     float     sum      -1    29.92    0.00    0.00       0    29.81    0.00    0.00       0
          32             8     float     sum      -1    30.01    0.00    0.00       0    29.85    0.00    0.00       0
          64            16     float     sum      -1    30.15    0.00    0.00       0    30.21    0.00    0.00       0
         128            32     float     sum      -1    30.47    0.00    0.01       0    30.44    0.00    0.01       0
         256            64     float     sum      -1    30.98    0.01    0.02       0    30.75    0.01    0.02       0
         512           128     float     sum      -1    31.27    0.02    0.03       0    31.41    0.02    0.03       0
        1024           256     float     sum      -1    31.86    0.03    0.06       0    31.58    0.03    0.06       0
        2048           512     float     sum      -1    33.21    0.06    0.12       0    33.12    0.06    0.12       0
        4096          1024     float     sum      -1    35.53    0.12    0.22       0    34.90    0.12    0.22       0
        8192          2048     float     sum      -1    36.59    0.22    0.42       0    36.01    0.23    0.43       0
       16384          4096     float     sum      -1    36.63    0.45    0.84       0    36.27    0.45    0.85       0
       32768          8192     float     sum      -1    37.21    0.88    1.65       0    36.78    0.89    1.67       0
       65536         16384     float     sum      -1    37.42    1.75    3.28       0    36.82    1.78    3.34       0
      131072         32768     float     sum      -1    42.40    3.09    5.80       0    41.76    3.14    5.89       0
      262144         65536     float     sum      -1    51.10    5.13    9.62       0    50.58    5.18    9.72       0
      524288        131072     float     sum      -1    68.90    7.61   14.27       0    68.71    7.63   14.31       0
     1048576        262144     float     sum      -1    89.44   11.72   21.98       0    89.11   11.77   22.06       0
     2097152        524288     float     sum      -1   105.43   19.89   37.30       0    90.10   23.28   43.64       0
     4194304       1048576     float     sum      -1   108.75   38.57   72.31       0   108.33   38.72   72.59       0
     8388608       2097152     float     sum      -1   148.92   56.33  105.62       0   148.12   56.63  106.19       0
    16777216       4194304     float     sum      -1   196.50   85.38  160.09       0   196.42   85.42  160.16       0
    33554432       8388608     float     sum      -1   261.44  128.34  240.64       0   259.48  129.31  242.46       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 28.2924 
#
# Collective test concluded: all_reduce_perf
#

