# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1132474 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1132474 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1132474 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1132474 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1132474 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1132474 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1132474 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1132474 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128             4     float    none      -1     6.20    0.02    0.02    N/A     6.04    0.02    0.02    N/A
         256             8     float    none      -1     5.85    0.04    0.04    N/A     5.64    0.05    0.04    N/A
         512            16     float    none      -1     5.66    0.09    0.08    N/A     5.65    0.09    0.08    N/A
        1024            32     float    none      -1     5.67    0.18    0.16    N/A     5.71    0.18    0.16    N/A
        2048            64     float    none      -1     5.66    0.36    0.32    N/A     5.63    0.36    0.32    N/A
        4096           128     float    none      -1     5.66    0.72    0.63    N/A     5.66    0.72    0.63    N/A
        8192           256     float    none      -1     5.75    1.42    1.25    N/A     5.72    1.43    1.25    N/A
       16384           512     float    none      -1     5.83    2.81    2.46    N/A     5.80    2.82    2.47    N/A
       32768          1024     float    none      -1     6.47    5.07    4.43    N/A     6.46    5.07    4.44    N/A
       65536          2048     float    none      -1     7.07    9.27    8.11    N/A     7.07    9.27    8.11    N/A
      131072          4096     float    none      -1     8.59   15.26   13.36    N/A     8.57   15.30   13.38    N/A
      262144          8192     float    none      -1    11.96   21.92   19.18    N/A    11.71   22.38   19.58    N/A
      524288         16384     float    none      -1    13.65   38.42   33.62    N/A    12.95   40.49   35.43    N/A
     1048576         32768     float    none      -1    14.71   71.28   62.37    N/A    14.76   71.06   62.18    N/A
     2097152         65536     float    none      -1    17.62  119.02  104.14    N/A    17.45  120.21  105.18    N/A
     4194304        131072     float    none      -1    23.30  180.04  157.53    N/A    23.00  182.33  159.54    N/A
     8388608        262144     float    none      -1    35.43  236.77  207.17    N/A    34.50  243.13  212.74    N/A
    16777216        524288     float    none      -1    58.18  288.39  252.34    N/A    56.98  294.46  257.65    N/A
    33554432       1048576     float    none      -1   107.37  312.50  273.44    N/A   102.21  328.29  287.25    N/A
    67108864       2097152     float    none      -1   193.69  346.48  303.17    N/A   191.28  350.85  306.99    N/A
   134217728       4194304     float    none      -1   368.93  363.80  318.32    N/A   366.69  366.02  320.27    N/A
   268435456       8388608     float    none      -1   713.97  375.97  328.98    N/A   709.23  378.49  331.18    N/A
   536870912      16777216     float    none      -1  1406.95  381.59  333.89    N/A  1399.64  383.58  335.63    N/A
  1073741824      33554432     float    none      -1  2717.03  395.19  345.79    N/A  2723.58  394.24  344.96    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 116.256 
#
# Collective test concluded: alltoall_perf
#

