# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1369580 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1369580 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1369580 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1369580 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1369580 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1369580 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1369580 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1369580 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    34.11    0.00    0.00       0    33.62    0.00    0.00       0
           8             2     float     sum      -1    33.78    0.00    0.00       0    33.86    0.00    0.00       0
          16             4     float     sum      -1    33.56    0.00    0.00       0    33.57    0.00    0.00       0
          32             8     float     sum      -1    35.31    0.00    0.00       0    33.79    0.00    0.00       0
          64            16     float     sum      -1    33.61    0.00    0.00       0    33.88    0.00    0.00       0
         128            32     float     sum      -1    33.18    0.00    0.01       0    32.49    0.00    0.01       0
         256            64     float     sum      -1    32.47    0.01    0.01       0    32.17    0.01    0.01       0
         512           128     float     sum      -1    32.28    0.02    0.03       0    32.27    0.02    0.03       0
        1024           256     float     sum      -1    32.25    0.03    0.06       0    32.34    0.03    0.06       0
        2048           512     float     sum      -1    32.67    0.06    0.11       0    32.79    0.06    0.11       0
        4096          1024     float     sum      -1    33.66    0.12    0.21       0    33.37    0.12    0.21       0
        8192          2048     float     sum      -1    33.82    0.24    0.42       0    33.60    0.24    0.43       0
       16384          4096     float     sum      -1    34.30    0.48    0.84       0    34.24    0.48    0.84       0
       32768          8192     float     sum      -1    34.25    0.96    1.67       0    34.07    0.96    1.68       0
       65536         16384     float     sum      -1    34.66    1.89    3.31       0    35.10    1.87    3.27       0
      131072         32768     float     sum      -1    35.17    3.73    6.52       0    35.18    3.73    6.52       0
      262144         65536     float     sum      -1    35.67    7.35   12.86       0    35.76    7.33   12.83       0
      524288        131072     float     sum      -1    36.47   14.38   25.16       0    36.39   14.41   25.21       0
     1048576        262144     float     sum      -1    38.18   27.47   48.07       0    38.28   27.39   47.93       0
     2097152        524288     float     sum      -1    38.52   54.45   95.29       0    39.29   53.38   93.42       0
     4194304       1048576     float     sum      -1    51.21   81.90  143.32       0    49.79   84.24  147.42       0
     8388608       2097152     float     sum      -1    77.88  107.71  188.49       0    76.30  109.95  192.41       0
    16777216       4194304     float     sum      -1   117.13  143.24  250.66       0   115.14  145.71  255.00       0
    33554432       8388608     float     sum      -1   208.86  160.66  281.15       0   212.81  157.68  275.93       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 44.1982 
#
# Collective test concluded: all_reduce_perf
#

