# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1863023 on h200-bar-196-183 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1863023 on h200-bar-196-183 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1863023 on h200-bar-196-183 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1863023 on h200-bar-196-183 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1863023 on h200-bar-196-183 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1863023 on h200-bar-196-183 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1863023 on h200-bar-196-183 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1863023 on h200-bar-196-183 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1     5.93    0.02    0.04    N/A     5.66    0.02    0.04    N/A
         256            64     float     sum      -1     5.71    0.04    0.08    N/A     5.68    0.05    0.08    N/A
         512           128     float     sum      -1     4.75    0.11    0.19    N/A     4.71    0.11    0.19    N/A
        1024           256     float     sum      -1     5.11    0.20    0.35    N/A     5.04    0.20    0.36    N/A
        2048           512     float     sum      -1     5.30    0.39    0.68    N/A     5.25    0.39    0.68    N/A
        4096          1024     float     sum      -1     5.34    0.77    1.34    N/A     5.32    0.77    1.35    N/A
        8192          2048     float     sum      -1     5.68    1.44    2.52    N/A     5.72    1.43    2.51    N/A
       16384          4096     float     sum      -1     6.09    2.69    4.70    N/A     6.07    2.70    4.73    N/A
       32768          8192     float     sum      -1     8.55    3.83    6.71    N/A     8.44    3.88    6.79    N/A
       65536         16384     float     sum      -1     8.91    7.36   12.87    N/A     8.89    7.37   12.90    N/A
      131072         32768     float     sum      -1     9.24   14.18   24.81    N/A     9.19   14.26   24.96    N/A
      262144         65536     float     sum      -1    11.50   22.80   39.89    N/A    10.89   24.08   42.13    N/A
      524288        131072     float     sum      -1    18.53   28.29   49.51    N/A    17.13   30.61   53.57    N/A
     1048576        262144     float     sum      -1    20.55   51.02   89.29    N/A    20.56   51.01   89.27    N/A
     2097152        524288     float     sum      -1    24.29   86.33  151.07    N/A    24.45   85.77  150.09    N/A
     4194304       1048576     float     sum      -1    37.59  111.59  195.28    N/A    38.12  110.04  192.57    N/A
     8388608       2097152     float     sum      -1    65.21  128.63  225.11    N/A    65.55  127.98  223.96    N/A
    16777216       4194304     float     sum      -1   115.04  145.84  255.22    N/A   114.49  146.53  256.43    N/A
    33554432       8388608     float     sum      -1   218.47  153.59  268.78    N/A   215.96  155.38  271.91    N/A
    67108864      16777216     float     sum      -1   424.43  158.12  276.70    N/A   418.58  160.32  280.57    N/A
   134217728      33554432     float     sum      -1   830.17  161.68  282.93    N/A   817.70  164.14  287.25    N/A
   268435456      67108864     float     sum      -1  1643.89  163.29  285.76    N/A  1615.27  166.19  290.82    N/A
   536870912     134217728     float     sum      -1  3264.43  164.46  287.81    N/A  3211.25  167.18  292.57    N/A
  1073741824     268435456     float     sum      -1  6505.19  165.06  288.85    N/A  6398.05  167.82  293.69    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 115.207 
#
# Collective test concluded: all_reduce_perf
#

