# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: broadcast_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1405622 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1405623 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1405624 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1405625 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1405626 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1405627 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1405628 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1405629 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1430158 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1430159 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1430160 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1430161 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1430162 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1430163 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1430164 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1430165 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float    none       0     9.64    0.00    0.00       0     9.57    0.00    0.00       0
           8             2     float    none       0     9.65    0.00    0.00       0     9.59    0.00    0.00       0
          16             4     float    none       0     9.56    0.00    0.00       0     9.59    0.00    0.00       0
          32             8     float    none       0     9.73    0.00    0.00       0     9.63    0.00    0.00       0
          64            16     float    none       0     9.60    0.01    0.01       0     9.59    0.01    0.01       0
         128            32     float    none       0     9.65    0.01    0.01       0     9.56    0.01    0.01       0
         256            64     float    none       0     9.58    0.03    0.03       0     9.69    0.03    0.03       0
         512           128     float    none       0     9.77    0.05    0.05       0     9.61    0.05    0.05       0
        1024           256     float    none       0     9.97    0.10    0.10       0     9.92    0.10    0.10       0
        2048           512     float    none       0    10.33    0.20    0.20       0    10.25    0.20    0.20       0
        4096          1024     float    none       0    10.99    0.37    0.37       0    10.96    0.37    0.37       0
        8192          2048     float    none       0    15.88    0.52    0.52       0    15.77    0.52    0.52       0
       16384          4096     float    none       0    17.33    0.95    0.95       0    17.20    0.95    0.95       0
       32768          8192     float    none       0    18.61    1.76    1.76       0    18.55    1.77    1.77       0
       65536         16384     float    none       0    36.05    1.82    1.82       0    36.10    1.82    1.82       0
      131072         32768     float    none       0    53.46    2.45    2.45       0    56.44    2.32    2.32       0
      262144         65536     float    none       0    64.64    4.06    4.06       0    68.82    3.81    3.81       0
      524288        131072     float    none       0    70.53    7.43    7.43       0    72.51    7.23    7.23       0
     1048576        262144     float    none       0    77.50   13.53   13.53       0    77.78   13.48   13.48       0
     2097152        524288     float    none       0    71.51   29.33   29.33       0    71.32   29.40   29.40       0
     4194304       1048576     float    none       0    93.42   44.90   44.90       0    93.39   44.91   44.91       0
     8388608       2097152     float    none       0   134.18   62.52   62.52       0   134.27   62.47   62.47       0
    16777216       4194304     float    none       0   173.38   96.77   96.77       0   173.39   96.76   96.76       0
    33554432       8388608     float    none       0   270.31  124.13  124.13       0   241.84  138.75  138.75       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 16.5813 
#
# Collective test concluded: broadcast_perf
#

