Runtime options after parsing command line arguments 
min_size: 128, max_size: 268435456, step_factor: 2, iterations: 10, warmup iterations: 3, number of ctas: 32, threads per cta: 256 stride: 1, datatype: int, reduce_op: sum, threadgroup_scope: all_scopes, atomic_op: inc, dir: write, report_msgrate: 0, bidirectional: 0, putget_issue :on_stream, use_graph: 1, use_mmap: 0, mem_handle_type: 0, use_egm: 0
Note: Above is full list of options, any given test will use only a subset of these variables.
NVSHMEM v3.3.9
mype: 0 mype_node: 0 device name: NVIDIA H200 bus id: 25 
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     sum       t         18.803200         0.007         0.012       
256         64        int32     sum       t         27.548799         0.009         0.016       
512         128       int32     sum       t         44.105601         0.012         0.020       
1024        256       int32     sum       t         76.719999         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     prod      t         19.372800         0.007         0.012       
256         64        int32     prod      t         27.535999         0.009         0.016       
512         128       int32     prod      t         43.907201         0.012         0.020       
1024        256       int32     prod      t         76.707202         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     and       t         18.566400         0.007         0.012       
256         64        int32     and       t         27.526399         0.009         0.016       
512         128       int32     and       t         43.907201         0.012         0.020       
1024        256       int32     and       t         76.716799         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     or        t         19.228800         0.007         0.012       
256         64        int32     or        t         27.542400         0.009         0.016       
512         128       int32     or        t         43.920001         0.012         0.020       
1024        256       int32     or        t         76.710403         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     xor       t         18.489601         0.007         0.012       
256         64        int32     xor       t         27.487999         0.009         0.016       
512         128       int32     xor       t         43.968001         0.012         0.020       
1024        256       int32     xor       t         77.500802         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     min       t         19.264001         0.007         0.012       
256         64        int32     min       t         27.526399         0.009         0.016       
512         128       int32     min       t         43.888000         0.012         0.020       
1024        256       int32     min       t         77.465600         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         32        int32     max       t         18.620799         0.007         0.012       
256         64        int32     max       t         27.513599         0.009         0.016       
512         128       int32     max       t         43.955201         0.012         0.020       
1024        256       int32     max       t         76.710403         0.013         0.023       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     sum       t         16.867200         0.008         0.013       
256         32        int64     sum       t         22.627200         0.011         0.020       
512         64        int64     sum       t         34.937599         0.015         0.026       
1024        128       int64     sum       t         59.462398         0.017         0.030       
2048        256       int64     sum       t         108.576000        0.019         0.033       
#device_reduction
size(B)     count     type      redop     scope     latency(us)       algbw(GB/s)   busbw(GB/s) 
128         16        int64     prod      t         16.889600         0.008         0.013       
256         32        int64     prod      t         22.652800         0.011         0.020       
