# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1856563 on h200-bar-196-183 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1856564 on h200-bar-196-183 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1856565 on h200-bar-196-183 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1856566 on h200-bar-196-183 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1856567 on h200-bar-196-183 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1856568 on h200-bar-196-183 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1856569 on h200-bar-196-183 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1856570 on h200-bar-196-183 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 3507489 on h200-bar-196-185 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 3507490 on h200-bar-196-185 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 3507491 on h200-bar-196-185 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 3507492 on h200-bar-196-185 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 3507493 on h200-bar-196-185 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 3507494 on h200-bar-196-185 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 3507495 on h200-bar-196-185 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 3507496 on h200-bar-196-185 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
         128            32     float     sum      -1    23.78    0.01    0.01    N/A    23.68    0.01    0.01    N/A
         256            64     float     sum      -1    24.97    0.01    0.02    N/A    24.05    0.01    0.02    N/A
         512           128     float     sum      -1    24.54    0.02    0.04    N/A    24.30    0.02    0.04    N/A
        1024           256     float     sum      -1    24.86    0.04    0.08    N/A    24.87    0.04    0.08    N/A
        2048           512     float     sum      -1    25.99    0.08    0.15    N/A    25.95    0.08    0.15    N/A
        4096          1024     float     sum      -1    27.93    0.15    0.28    N/A    27.85    0.15    0.28    N/A
        8192          2048     float     sum      -1    29.89    0.27    0.51    N/A    29.71    0.28    0.52    N/A
       16384          4096     float     sum      -1    30.83    0.53    1.00    N/A    30.48    0.54    1.01    N/A
       32768          8192     float     sum      -1    30.99    1.06    1.98    N/A    30.80    1.06    1.99    N/A
       65536         16384     float     sum      -1    30.93    2.12    3.97    N/A    30.87    2.12    3.98    N/A
      131072         32768     float     sum      -1    36.03    3.64    6.82    N/A    35.71    3.67    6.88    N/A
      262144         65536     float     sum      -1    45.07    5.82   10.91    N/A    44.66    5.87   11.01    N/A
      524288        131072     float     sum      -1    52.63    9.96   18.68    N/A    52.66    9.96   18.67    N/A
     1048576        262144     float     sum      -1    62.47   16.78   31.47    N/A    62.50   16.78   31.46    N/A
     2097152        524288     float     sum      -1    68.31   30.70   57.57    N/A    69.73   30.08   56.39    N/A
     4194304       1048576     float     sum      -1    77.36   54.22  101.66    N/A    77.10   54.40  102.00    N/A
     8388608       2097152     float     sum      -1    97.58   85.96  161.18    N/A    96.23   87.17  163.44    N/A
    16777216       4194304     float     sum      -1   134.41  124.82  234.04    N/A   136.43  122.97  230.57    N/A
    33554432       8388608     float     sum      -1   224.29  149.61  280.51    N/A   228.07  147.12  275.86    N/A
    67108864      16777216     float     sum      -1   359.88  186.48  349.64    N/A   357.36  187.79  352.11    N/A
   134217728      33554432     float     sum      -1   613.80  218.67  410.00    N/A   614.45  218.44  409.57    N/A
   268435456      67108864     float     sum      -1  1138.83  235.71  441.96    N/A  1137.47  235.99  442.49    N/A
   536870912     134217728     float     sum      -1  2178.78  246.41  462.02    N/A  2180.71  246.19  461.61    N/A
  1073741824     268435456     float     sum      -1  4261.46  251.97  472.44    N/A  4266.23  251.68  471.91    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 126.853 
#
# Collective test concluded: all_reduce_perf
#

