# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1370591 on h200-bar-196-217 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1370592 on h200-bar-196-217 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1370593 on h200-bar-196-217 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1370594 on h200-bar-196-217 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1370595 on h200-bar-196-217 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1370596 on h200-bar-196-217 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1370597 on h200-bar-196-217 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1370598 on h200-bar-196-217 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1882791 on h200-bar-199-171 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1882792 on h200-bar-199-171 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1882793 on h200-bar-199-171 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1882794 on h200-bar-199-171 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1882795 on h200-bar-199-171 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1882796 on h200-bar-199-171 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1882797 on h200-bar-199-171 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1882798 on h200-bar-199-171 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    30.09    0.00    0.00       0    29.86    0.00    0.00       0
           8             2     float     sum      -1    29.75    0.00    0.00       0    29.90    0.00    0.00       0
          16             4     float     sum      -1    29.80    0.00    0.00       0    29.83    0.00    0.00       0
          32             8     float     sum      -1    30.06    0.00    0.00       0    34.03    0.00    0.00       0
          64            16     float     sum      -1    30.34    0.00    0.00       0    30.04    0.00    0.00       0
         128            32     float     sum      -1    30.48    0.00    0.01       0    30.46    0.00    0.01       0
         256            64     float     sum      -1    31.00    0.01    0.02       0    30.86    0.01    0.02       0
         512           128     float     sum      -1    31.29    0.02    0.03       0    31.20    0.02    0.03       0
        1024           256     float     sum      -1    31.93    0.03    0.06       0    31.62    0.03    0.06       0
        2048           512     float     sum      -1    33.16    0.06    0.12       0    32.89    0.06    0.12       0
        4096          1024     float     sum      -1    35.09    0.12    0.22       0    34.71    0.12    0.22       0
        8192          2048     float     sum      -1    36.03    0.23    0.43       0    35.70    0.23    0.43       0
       16384          4096     float     sum      -1    37.47    0.44    0.82       0    36.10    0.45    0.85       0
       32768          8192     float     sum      -1    37.71    0.87    1.63       0    37.07    0.88    1.66       0
       65536         16384     float     sum      -1    37.99    1.73    3.23       0    37.10    1.77    3.31       0
      131072         32768     float     sum      -1    42.70    3.07    5.76       0    41.78    3.14    5.88       0
      262144         65536     float     sum      -1    51.93    5.05    9.46       0    50.56    5.18    9.72       0
      524288        131072     float     sum      -1    69.07    7.59   14.23       0    69.18    7.58   14.21       0
     1048576        262144     float     sum      -1    89.65   11.70   21.93       0    89.45   11.72   21.98       0
     2097152        524288     float     sum      -1    97.44   21.52   40.35       0    89.64   23.40   43.87       0
     4194304       1048576     float     sum      -1   108.05   38.82   72.78       0   108.27   38.74   72.64       0
     8388608       2097152     float     sum      -1   164.74   50.92   95.48       0   147.15   57.01  106.89       0
    16777216       4194304     float     sum      -1   199.83   83.96  157.42       0   192.58   87.12  163.34       0
    33554432       8388608     float     sum      -1   267.24  125.56  235.42       0   263.52  127.33  238.75       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 27.9873 
#
# Collective test concluded: all_reduce_perf
#

