# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_gather_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1426459 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1426460 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1426461 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1426462 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1426463 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1426464 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1426465 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1426466 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1450747 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1450748 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1450749 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1450750 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1450751 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1450752 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1450753 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1450754 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.15    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00       0
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00       0
         256             4     float    none      -1    50.70    0.01    0.00       0    50.49    0.01    0.00       0
         512             8     float    none      -1    50.66    0.01    0.01       0    50.64    0.01    0.01       0
        1024            16     float    none      -1    50.85    0.02    0.02       0    50.61    0.02    0.02       0
        2048            32     float    none      -1    50.78    0.04    0.04       0    50.53    0.04    0.04       0
        4096            64     float    none      -1    50.73    0.08    0.08       0    50.57    0.08    0.08       0
        8192           128     float    none      -1    50.78    0.16    0.15       0    50.68    0.16    0.15       0
       16384           256     float    none      -1    50.83    0.32    0.30       0    50.71    0.32    0.30       0
       32768           512     float    none      -1    50.97    0.64    0.60       0    50.78    0.65    0.60       0
       65536          1024     float    none      -1    51.16    1.28    1.20       0    50.92    1.29    1.21       0
      131072          2048     float    none      -1    51.51    2.54    2.39       0    51.21    2.56    2.40       0
      262144          4096     float    none      -1    51.96    5.05    4.73       0    51.67    5.07    4.76       0
      524288          8192     float    none      -1    52.93    9.90    9.29       0    52.68    9.95    9.33       0
     1048576         16384     float    none      -1    54.30   19.31   18.10       0    54.08   19.39   18.18       0
     2097152         32768     float    none      -1    57.51   36.47   34.19       0    56.94   36.83   34.53       0
     4194304         65536     float    none      -1    64.42   65.10   61.04       0    63.68   65.86   61.75       0
     8388608        131072     float    none      -1    78.15  107.34  100.63       0    77.12  108.77  101.97       0
    16777216        262144     float    none      -1   100.90  166.27  155.88       0    99.62  168.42  157.89       0
    33554432        524288     float    none      -1   141.15  237.72  222.86       0   141.44  237.24  222.41       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 25.5653 
#
# Collective test concluded: all_gather_perf
#

