# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1365018 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1365019 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1365020 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1365021 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1365022 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1365023 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1365024 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1365025 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1390041 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1390042 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1390043 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1390044 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1390045 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1390046 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1390047 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1390048 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    29.95    0.00    0.00       0    29.74    0.00    0.00       0
           8             2     float     sum      -1    29.67    0.00    0.00       0    29.71    0.00    0.00       0
          16             4     float     sum      -1    29.66    0.00    0.00       0    29.63    0.00    0.00       0
          32             8     float     sum      -1    29.90    0.00    0.00       0    30.35    0.00    0.00       0
          64            16     float     sum      -1    30.17    0.00    0.00       0    30.21    0.00    0.00       0
         128            32     float     sum      -1    30.56    0.00    0.01       0    30.47    0.00    0.01       0
         256            64     float     sum      -1    31.22    0.01    0.02       0    30.81    0.01    0.02       0
         512           128     float     sum      -1    31.40    0.02    0.03       0    31.16    0.02    0.03       0
        1024           256     float     sum      -1    31.99    0.03    0.06       0    31.87    0.03    0.06       0
        2048           512     float     sum      -1    33.21    0.06    0.12       0    33.21    0.06    0.12       0
        4096          1024     float     sum      -1    35.04    0.12    0.22       0    34.83    0.12    0.22       0
        8192          2048     float     sum      -1    36.62    0.22    0.42       0    36.11    0.23    0.43       0
       16384          4096     float     sum      -1    37.11    0.44    0.83       0    36.57    0.45    0.84       0
       32768          8192     float     sum      -1    37.19    0.88    1.65       0    36.40    0.90    1.69       0
       65536         16384     float     sum      -1    37.46    1.75    3.28       0    37.25    1.76    3.30       0
      131072         32768     float     sum      -1    42.59    3.08    5.77       0    41.52    3.16    5.92       0
      262144         65536     float     sum      -1    50.99    5.14    9.64       0    50.61    5.18    9.71       0
      524288        131072     float     sum      -1    68.84    7.62   14.28       0    68.97    7.60   14.25       0
     1048576        262144     float     sum      -1    89.27   11.75   22.02       0    89.04   11.78   22.08       0
     2097152        524288     float     sum      -1    94.31   22.24   41.69       0    92.83   22.59   42.36       0
     4194304       1048576     float     sum      -1   102.18   41.05   76.97       0   103.46   40.54   76.02       0
     8388608       2097152     float     sum      -1   118.59   70.74  132.63       0   119.10   70.43  132.06       0
    16777216       4194304     float     sum      -1   157.68  106.40  199.50       0   156.09  107.48  201.53       0
    33554432       8388608     float     sum      -1   227.39  147.56  276.68       0   224.05  149.76  280.81       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 32.8599 
#
# Collective test concluded: all_reduce_perf
#

