# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1384050 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1384051 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1384052 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1384053 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1384054 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1384055 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1384056 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1384057 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1408844 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1408845 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1408846 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1408847 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1408848 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1408849 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1408850 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1408851 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.15    0.00    0.00       0     0.14    0.00    0.00    N/A
           0             0     float    none      -1     0.14    0.00    0.00       0     0.17    0.00    0.00    N/A
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00    N/A
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00    N/A
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00    N/A
           0             0     float    none      -1     0.14    0.00    0.00       0     0.14    0.00    0.00    N/A
         256             4     float    none      -1    40.23    0.01    0.01       0    39.28    0.01    0.01    N/A
         512             8     float    none      -1    39.90    0.01    0.01       0    39.35    0.01    0.01    N/A
        1024            16     float    none      -1    39.47    0.03    0.02       0    39.16    0.03    0.02    N/A
        2048            32     float    none      -1    39.58    0.05    0.05       0    39.33    0.05    0.05    N/A
        4096            64     float    none      -1    39.33    0.10    0.10       0    39.48    0.10    0.10    N/A
        8192           128     float    none      -1    39.32    0.21    0.20       0    39.19    0.21    0.20    N/A
       16384           256     float    none      -1    40.65    0.40    0.38       0    39.79    0.41    0.39    N/A
       32768           512     float    none      -1    41.58    0.79    0.74       0    41.23    0.79    0.75    N/A
       65536          1024     float    none      -1    41.23    1.59    1.49       0    40.83    1.61    1.50    N/A
      131072          2048     float    none      -1    43.67    3.00    2.81       0    43.58    3.01    2.82    N/A
      262144          4096     float    none      -1    49.70    5.27    4.94       0    48.77    5.38    5.04    N/A
      524288          8192     float    none      -1    58.38    8.98    8.42       0    58.72    8.93    8.37    N/A
     1048576         16384     float    none      -1    83.56   12.55   11.76       0    81.66   12.84   12.04    N/A
     2097152         32768     float    none      -1   106.42   19.71   18.47       0   106.07   19.77   18.54    N/A
     4194304         65536     float    none      -1   130.77   32.07   30.07       0   127.33   32.94   30.88    N/A
     8388608        131072     float    none      -1   173.46   48.36   45.34       0   169.86   49.39   46.30    N/A
    16777216        262144     float    none      -1   280.51   59.81   56.07       0   276.68   60.64   56.85    N/A
    33554432        524288     float    none      -1   464.83   72.19   67.67       0   462.27   72.59   68.05    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 10.4263 
#
# Collective test concluded: alltoall_perf
#

