# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 100 iters: 200 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1343653 on h200-bar-200-075 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1343653 on h200-bar-200-075 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1343653 on h200-bar-200-075 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1343653 on h200-bar-200-075 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1343653 on h200-bar-200-075 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1343653 on h200-bar-200-075 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1343653 on h200-bar-200-075 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1343653 on h200-bar-200-075 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    33.01    0.00    0.00       0    32.86    0.00    0.00       0
           8             2     float     sum      -1    32.97    0.00    0.00       0    31.97    0.00    0.00       0
          16             4     float     sum      -1    31.58    0.00    0.00       0    31.63    0.00    0.00       0
          32             8     float     sum      -1    31.86    0.00    0.00       0    31.68    0.00    0.00       0
          64            16     float     sum      -1    31.80    0.00    0.00       0    31.67    0.00    0.00       0
         128            32     float     sum      -1    31.62    0.00    0.01       0    31.82    0.00    0.01       0
         256            64     float     sum      -1    31.77    0.01    0.01       0    31.73    0.01    0.01       0
         512           128     float     sum      -1    31.73    0.02    0.03       0    31.75    0.02    0.03       0
        1024           256     float     sum      -1    31.77    0.03    0.06       0    31.80    0.03    0.06       0
        2048           512     float     sum      -1    32.26    0.06    0.11       0    32.14    0.06    0.11       0
        4096          1024     float     sum      -1    32.97    0.12    0.22       0    32.93    0.12    0.22       0
        8192          2048     float     sum      -1    33.21    0.25    0.43       0    33.44    0.25    0.43       0
       16384          4096     float     sum      -1    33.61    0.49    0.85       0    33.53    0.49    0.86       0
       32768          8192     float     sum      -1    33.62    0.97    1.71       0    33.67    0.97    1.70       0
       65536         16384     float     sum      -1    34.03    1.93    3.37       0    34.10    1.92    3.36       0
      131072         32768     float     sum      -1    34.55    3.79    6.64       0    34.78    3.77    6.59       0
      262144         65536     float     sum      -1    35.36    7.41   12.97       0    35.25    7.44   13.01       0
      524288        131072     float     sum      -1    35.76   14.66   25.66       0    35.59   14.73   25.78       0
     1048576        262144     float     sum      -1    37.56   27.92   48.86       0    37.33   28.09   49.16       0
     2097152        524288     float     sum      -1    40.68   51.55   90.22       0    40.58   51.68   90.43       0
     4194304       1048576     float     sum      -1    53.19   78.86  138.00       0    52.94   79.23  138.66       0
     8388608       2097152     float     sum      -1    81.90  102.42  179.23       0    81.08  103.47  181.06       0
    16777216       4194304     float     sum      -1   122.97  136.43  238.76       0   121.83  137.71  240.99       0
    33554432       8388608     float     sum      -1   198.27  169.23  296.16       0   198.16  169.33  296.32       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 43.5856 
#
# Collective test concluded: all_reduce_perf
#

