# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: all_reduce_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 100 iters: 200 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1371029 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1371029 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1371029 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1371029 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1371029 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1371029 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1371029 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1371029 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           4             1     float     sum      -1    31.63    0.00    0.00       0    31.63    0.00    0.00       0
           8             2     float     sum      -1    31.78    0.00    0.00       0    31.92    0.00    0.00       0
          16             4     float     sum      -1    31.58    0.00    0.00       0    31.44    0.00    0.00       0
          32             8     float     sum      -1    31.65    0.00    0.00       0    31.53    0.00    0.00       0
          64            16     float     sum      -1    31.58    0.00    0.00       0    31.38    0.00    0.00       0
         128            32     float     sum      -1    31.49    0.00    0.01       0    31.54    0.00    0.01       0
         256            64     float     sum      -1    31.45    0.01    0.01       0    31.53    0.01    0.01       0
         512           128     float     sum      -1    31.37    0.02    0.03       0    31.46    0.02    0.03       0
        1024           256     float     sum      -1    31.45    0.03    0.06       0    31.42    0.03    0.06       0
        2048           512     float     sum      -1    32.35    0.06    0.11       0    32.14    0.06    0.11       0
        4096          1024     float     sum      -1    33.38    0.12    0.21       0    33.35    0.12    0.21       0
        8192          2048     float     sum      -1    34.47    0.24    0.42       0    34.42    0.24    0.42       0
       16384          4096     float     sum      -1    35.00    0.47    0.82       0    35.04    0.47    0.82       0
       32768          8192     float     sum      -1    35.33    0.93    1.62       0    35.71    0.92    1.61       0
       65536         16384     float     sum      -1    35.86    1.83    3.20       0    35.72    1.83    3.21       0
      131072         32768     float     sum      -1    36.16    3.62    6.34       0    36.09    3.63    6.36       0
      262144         65536     float     sum      -1    35.99    7.28   12.75       0    35.99    7.28   12.75       0
      524288        131072     float     sum      -1    33.91   15.46   27.06       0    33.94   15.45   27.03       0
     1048576        262144     float     sum      -1    34.39   30.49   53.36       0    34.23   30.64   53.61       0
     2097152        524288     float     sum      -1    34.31   61.12  106.96       0    35.73   58.70  102.72       0
     4194304       1048576     float     sum      -1    34.18  122.72  214.76       0    34.20  122.62  214.59       0
     8388608       2097152     float     sum      -1    39.05  214.82  375.93       0    38.67  216.92  379.61       0
    16777216       4194304     float     sum      -1    70.08  239.40  418.95       0    69.66  240.84  421.48       0
    33554432       8388608     float     sum      -1   131.25  255.64  447.38       0   130.82  256.48  448.85       0
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 69.6555 
#
# Collective test concluded: all_reduce_perf
#

