# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 8 minBytes 4 maxBytes 33554432 step: 2(factor) warmup iters: 20 iters: 50 agg iters: 1 validation: 1 graph: 0 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid 1400247 on h200-bar-201-247 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid 1400247 on h200-bar-201-247 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid 1400247 on h200-bar-201-247 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid 1400247 on h200-bar-201-247 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid 1400247 on h200-bar-201-247 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid 1400247 on h200-bar-201-247 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid 1400247 on h200-bar-201-247 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid 1400247 on h200-bar-201-247 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.74    0.00    0.00       0     0.73    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.72    0.00    0.00    N/A
           0             0     float    none      -1     0.73    0.00    0.00       0     0.71    0.00    0.00    N/A
           0             0     float    none      -1     0.72    0.00    0.00       0     0.71    0.00    0.00    N/A
           0             0     float    none      -1     0.72    0.00    0.00       0     0.81    0.00    0.00    N/A
         128             4     float    none      -1    49.21    0.00    0.00       0    48.35    0.00    0.00    N/A
         256             8     float    none      -1    48.77    0.01    0.00       0    48.16    0.01    0.00    N/A
         512            16     float    none      -1    48.43    0.01    0.01       0    48.08    0.01    0.01    N/A
        1024            32     float    none      -1    48.29    0.02    0.02       0    48.11    0.02    0.02    N/A
        2048            64     float    none      -1    48.93    0.04    0.04       0    48.17    0.04    0.04    N/A
        4096           128     float    none      -1    48.30    0.08    0.07       0    47.74    0.09    0.08    N/A
        8192           256     float    none      -1    46.24    0.18    0.16       0    46.63    0.18    0.15    N/A
       16384           512     float    none      -1    46.64    0.35    0.31       0    46.57    0.35    0.31    N/A
       32768          1024     float    none      -1    46.77    0.70    0.61       0    46.17    0.71    0.62    N/A
       65536          2048     float    none      -1    46.46    1.41    1.23       0    46.45    1.41    1.23    N/A
      131072          4096     float    none      -1    46.82    2.80    2.45       0    47.03    2.79    2.44    N/A
      262144          8192     float    none      -1    48.33    5.42    4.75       0    49.75    5.27    4.61    N/A
      524288         16384     float    none      -1    46.71   11.22    9.82       0    46.20   11.35    9.93    N/A
     1048576         32768     float    none      -1    48.92   21.43   18.75       0    49.59   21.15   18.50    N/A
     2097152         65536     float    none      -1    54.72   38.32   33.53       0    53.18   39.44   34.51    N/A
     4194304        131072     float    none      -1    55.21   75.98   66.48       0    53.64   78.20   68.42    N/A
     8388608        262144     float    none      -1    55.70  150.61  131.78       0    56.65  148.07  129.56    N/A
    16777216        524288     float    none      -1    71.83  233.58  204.39       0    69.26  242.24  211.96    N/A
    33554432       1048576     float    none      -1   125.50  267.37  233.95       0   123.35  272.03  238.02    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.7661 
#
# Collective test concluded: alltoall_perf
#

