# nccl-tests version 2.18.3 nccl-headers=23004 nccl-library=23004
# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 128 maxBytes 1073741824 step: 2(factor) warmup iters: 50 iters: 100 agg iters: 1 validation: 0 graph: 10 unalign: 0
#
# Using devices
#  Rank  0 Group  0 Pid  96783 on h200-bar-202-127 device  0 [0000:19:00] NVIDIA H200
#  Rank  1 Group  0 Pid  96784 on h200-bar-202-127 device  1 [0000:2d:00] NVIDIA H200
#  Rank  2 Group  0 Pid  96785 on h200-bar-202-127 device  2 [0000:3f:00] NVIDIA H200
#  Rank  3 Group  0 Pid  96786 on h200-bar-202-127 device  3 [0000:66:00] NVIDIA H200
#  Rank  4 Group  0 Pid  96787 on h200-bar-202-127 device  4 [0000:9b:00] NVIDIA H200
#  Rank  5 Group  0 Pid  96788 on h200-bar-202-127 device  5 [0000:ae:00] NVIDIA H200
#  Rank  6 Group  0 Pid  96789 on h200-bar-202-127 device  6 [0000:bf:00] NVIDIA H200
#  Rank  7 Group  0 Pid  96790 on h200-bar-202-127 device  7 [0000:e4:00] NVIDIA H200
#  Rank  8 Group  0 Pid 1135402 on h200-bar-202-129 device  0 [0000:19:00] NVIDIA H200
#  Rank  9 Group  0 Pid 1135403 on h200-bar-202-129 device  1 [0000:2d:00] NVIDIA H200
#  Rank 10 Group  0 Pid 1135404 on h200-bar-202-129 device  2 [0000:3f:00] NVIDIA H200
#  Rank 11 Group  0 Pid 1135405 on h200-bar-202-129 device  3 [0000:66:00] NVIDIA H200
#  Rank 12 Group  0 Pid 1135406 on h200-bar-202-129 device  4 [0000:9b:00] NVIDIA H200
#  Rank 13 Group  0 Pid 1135407 on h200-bar-202-129 device  5 [0000:ae:00] NVIDIA H200
#  Rank 14 Group  0 Pid 1135408 on h200-bar-202-129 device  6 [0000:bf:00] NVIDIA H200
#  Rank 15 Group  0 Pid 1135409 on h200-bar-202-129 device  7 [0000:e4:00] NVIDIA H200
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw  #wrong     time   algbw   busbw  #wrong 
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)             (us)  (GB/s)  (GB/s)         
           0             0     float    none      -1     0.02    0.00    0.00    N/A     0.00    0.00    0.00    N/A
         256             4     float    none      -1    30.54    0.01    0.01    N/A    30.29    0.01    0.01    N/A
         512             8     float    none      -1    30.29    0.02    0.02    N/A    30.25    0.02    0.02    N/A
        1024            16     float    none      -1    30.30    0.03    0.03    N/A    30.41    0.03    0.03    N/A
        2048            32     float    none      -1    30.58    0.07    0.06    N/A    30.38    0.07    0.06    N/A
        4096            64     float    none      -1    30.65    0.13    0.13    N/A    30.52    0.13    0.13    N/A
        8192           128     float    none      -1    30.44    0.27    0.25    N/A    30.34    0.27    0.25    N/A
       16384           256     float    none      -1    32.51    0.50    0.47    N/A    31.23    0.52    0.49    N/A
       32768           512     float    none      -1    32.64    1.00    0.94    N/A    32.64    1.00    0.94    N/A
       65536          1024     float    none      -1    32.42    2.02    1.90    N/A    32.33    2.03    1.90    N/A
      131072          2048     float    none      -1    35.15    3.73    3.50    N/A    35.00    3.74    3.51    N/A
      262144          4096     float    none      -1    41.07    6.38    5.98    N/A    40.58    6.46    6.06    N/A
      524288          8192     float    none      -1    49.90   10.51    9.85    N/A    52.11   10.06    9.43    N/A
     1048576         16384     float    none      -1    64.54   16.25   15.23    N/A    64.63   16.22   15.21    N/A
     2097152         32768     float    none      -1    93.57   22.41   21.01    N/A    91.95   22.81   21.38    N/A
     4194304         65536     float    none      -1   108.30   38.73   36.31    N/A   108.60   38.62   36.21    N/A
     8388608        131072     float    none      -1   157.64   53.21   49.89    N/A   154.49   54.30   50.90    N/A
    16777216        262144     float    none      -1   263.95   63.56   59.59    N/A   262.60   63.89   59.90    N/A
    33554432        524288     float    none      -1   442.51   75.83   71.09    N/A   442.22   75.88   71.13    N/A
    67108864       1048576     float    none      -1   795.48   84.36   79.09    N/A   793.17   84.61   79.32    N/A
   134217728       2097152     float    none      -1  1500.30   89.46   83.87    N/A  1500.37   89.46   83.87    N/A
   268435456       4194304     float    none      -1  2901.05   92.53   86.75    N/A  2900.70   92.54   86.76    N/A
   536870912       8388608     float    none      -1  5691.30   94.33   88.44    N/A  5693.32   94.30   88.40    N/A
  1073741824      16777216     float    none      -1  11267.7   95.29   89.34    N/A  11265.2   95.31   89.36    N/A
# Out of bounds values : 0 OK
# Avg bus bandwidth    : 29.3542 
#
# Collective test concluded: alltoall_perf
#

